	Tbet	CD27	CD223	CD25	CD197	CD8a	CD152	CD103	CD107a	MIP1b	CD39	CD137	CD14	IFNg	CD127	IL-2	CD4	CD183	CD274	CD326	CD20	CD56	TNFa	CD3	Ki67	CD45	GZMB	CD95	CD279	CD45RA	File	PatientID	DAY
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.136	0.827211713848941	0.122593355372419	0.410391665160194	0.0293964871634179	0.537276956264673	4.8196642361413	0	3.84451388525078	2.80862174365433	6.06688942906194	1.10411862656183	0	0.318678899730546	5.07693572793543	1.82848465856304	2.23680417772928	0.433376386742321	2.37688216964566	0.35960410613505	0	0	0	5.52826581049496	3.10740262322782	0	5.87196630062493	1.84133225225334	3.18927476661674	1.3551528756738	0	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.195	0	0	0	0.411261239075878	1.38154694072508	0	0	0	2.06110208142626	0	1.03832971955203	0	0	0	0	0	0	0.291730273672856	0	0	0	3.08109328746002	0.0602663356209841	0	0	0	0	1.41802531564088	0	0.078027210403093	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.106	0.186528341533336	1.23608578388788	0.276284547252324	0	0	1.2004322646041	0	0	2.46966640617549	1.94601478857479	4.10021522365006	1.69778435231622	4.11097498031325	0	0	0	0	0.433634427321872	1.58622850138561	0	0.154540826438007	0	0	0.756031551512295	0	5.04361650603344	0	4.13310230428919	0	3.53693177639311	export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-024-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.113	0	0	0	0	0	0	0	0	3.98314539313219	0	0.237888127999585	0	0	0	0	0	0	0.0691752186464431	0	5.41132097772668	0	0.853679544375828	0	0	0.765807599656574	0	0	1.54866139935362	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.5	0.213165543700266	0	0	1.36643531778119	0	0.5022389578557	0	0	0.070289374520786	0.538741621462622	0.754084861604622	0	1.84301447380881	0.00773473492762479	0.985729150368505	0	0	0	0	2.37647716769599	1.57381813537082	1.07947524340816	0.798669824030726	1.11541181041811	0.219226602380826	1.36148710469001	0	0.223733511835968	0	0	export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-22-D000	D000
export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.67	0	0	0	0.343891945219407	0	0.377143399293043	0	0	0	0.637544186136999	0.0904233706187661	0	0	0	0.136531440068569	0	0	0	0	0	0	0	0	0	0	0.7222991312843	0	0	0	0	export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-21-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.39	0.307704759970579	0	1.16169617439452	0.825907597587659	0.0794570893829172	2.04751477030036	1.09083253432916	4.10912308570629	1.57139759142793	3.5806711730359	3.34283464181374	0.324944575082764	0.0785408879364455	2.27250302280562	1.3476535680292	0.93957972543337	0.013094624672121	0.157448462539259	0.0197926889889675	0	0	0	2.73920417626355	5.00858365111672	0	3.82024325681603	2.25341151612814	4.22629810578054	2.5620017289505	0	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.209	0	0	0	0.251443286343766	0	0	0	0	0	0	0	0	0	0	0	0	0	0.576991555736439	0	1.2036864753274	0	0	0	0	0	0.411467333732443	0	0.219092390157625	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.88	1.42201457849135	0	0	0.279129983244498	1.32240788966801	1.18237993746574	2.01202537897998	0	1.54056308551554	0.632215552958038	0.125168671108963	0	0	3.13470876339635	1.47045749481835	2.94280014453069	2.82438122639561	0.627026830488912	0.477660223059534	0	0	0	3.62995641929203	3.9046232750741	0	5.67430921122223	0	4.43689271144049	3.39645609533058	0.778593805381894	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.210	0.462911303656644	0	0	0	0	0	0	0	2.29497246611297	0.814809587752778	0.392345875368972	0	0	0	0	0.0930502671200502	0	0	0	4.98866127068001	0	2.21437242017711	0	0	0	0	0	2.96260517552073	0.199574315765368	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.30	0	0	0	0	0	0	0	0	0	0.805216675464518	0.422327544853683	0	0	0	0.00180472913018894	0.990728510309001	0	0	0	0	0	0	0	0	0.734607010034481	0	0.0315589312567648	0	0	0	export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-007-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.187	0.266366803438508	0	0	0	0	0	0	0	0.802051636629668	0	0.275170041131553	0	0	0	0	0	0	0	0	0	0	0	0	0.224712260910772	0.158260863833006	0.111064410333086	0	0	0	0	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.29	0	0	0	0	0	0	0	0	0	0	0	0	0	0.291665253311647	0	0	0	0	0	0	0	0	1.10480508061171	0	0.665200510178389	0	0	0	0	0.064758626020713	export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-21-D000	D000
export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.26	0	0	0	0	0	0	0	0	0	0	0	0.230102653921648	0	0	0	0	0	0	0	0.171207737793702	1.16527367437228	0.0219503522778179	0.506192225173837	0.786634044992802	0	0.0577593565029017	0	0.503078500763731	0	0	export_Ex_5-24-19 TIL105-22-024-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-024-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.6	0	0	0	1.97353587517222	0	0.485639106246129	0	0.104874981649898	0.0384448708834665	0	0.769105594385537	0	0	0	0	0	0	0	0	0	0.849402974272063	1.25669681263967	0	0	0	0	0	0	0	0.600296531899517	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.26	1.30812462077223	0	0	0	0.284526333191064	0	0	0	3.36160865491428	0.672128855532186	1.42623978148747	0	0	0	0	0	0	0	0.662270930243011	1.12076115691725	0	5.70312223261582	1.3361694941594	0	0	0	0	4.45327130419422	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.72	0	0	0	1.11374191489519	0	0	0	0	5.08578659580909	0	4.96923755679043	0	0	0	0	0	0	0.32937352058517	0	0	0	3.10325974559931	0.225933167888064	0.0316395152441554	0	0	0	2.61072577670666	0	0.0117865619895378	export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-005-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.385679043809807	0	0	0	0	0	0	0	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.45	0.148260917969653	0	0.519678482358925	2.17340862194954	0	0.295581198518823	0	1.4761762326053	0.129077942609456	2.52129150161749	1.45897216713591	1.82332998435968	0	0.105813596325913	2.27134278980263	1.6227333437824	0.191042986668009	1.13575230105096	0.590861727738571	2.29864412299506	2.47788115257966	2.9852096226619	0.191800165254785	1.1895787761147	0.447561304152656	2.40183480343178	1.23535621921376	0	0.180432014996009	0.833595874402544	export_Ex_5-23-19 TIL105-22-23-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-23-D000	D000
export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.24	0.0353123912959987	0	0	0	1.11380098707208	0	0	0	0.476813280898797	0	0	0	0	0	0.08863794553875	0	0	0	1.31724067079273	0	0	0	0	3.14864559185053	0	1.43346393698478	0	0.392984643065667	1.63968506493274	2.51082006293581	export_Ex_5-17-19 TIL105-58-003-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-003-D000	D000
export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-21-D000	D000
export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.38	0.0908950078564971	0	0	0	0	0	0	0	0	0.207263192430781	0	0	0	0	0.277247638634938	0	0	0	0	0	0	0.334008187640415	0	0	0	1.27300504463752	0	0.123478156592129	0	0	export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-22-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.33	0	0	0	0.45609108626807	0	0	0	0.0541227772057474	0.238000748525288	0.0877058615869838	0.187827066468171	0	0	0	0	0	0	0	0	0	0.675146007354882	0.889457022993828	0.347848581399098	0	0	0	0	1.3473314090167	0	0	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.41	0	0	0	0	0	0	0	0	0.065616403130242	0	0	0	0	0	0	0.214180177059218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-005-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.71	0	0	0	0	0	0	0	0	0	0.836162628156785	0	0	0	0.0809492462181852	0	0	0	0	0	0.0175596630614812	0	0	0	0	0	0.0906604234825348	0	0	0	0	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.58	0.207188671180249	0	0	0	0	0	0	0.459391999431713	5.54991248608046	0	0	0	0	0	0	0	0.444812875884732	0.707312582449157	0	5.93633856807017	0	1.86569622717698	0	0.108522457925645	0.0759665132869032	0.160727877927859	0	0.963013013568665	0	0.056504926590222	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.110	1.64239544951093	4.98451050234794	1.42419630267242	0.885075968970727	4.98248693845731	0	1.35692506091208	0	0.756385562141503	1.41765470674982	0	0	0.453901052771921	0	2.93789311663802	1.31021480392806	4.14475292420595	1.90084458547806	0.189317615045237	0	0	0.335041138992432	1.08133073260852	5.11047239839092	0	5.18320579395909	0.0511308175594424	1.64917825676919	0.144584645924766	2.41299141009013	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.35	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261172344946465	0	0.0668110558084771	0	0	0	0	0	0	0	export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-005-D000	D000
export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.70	0.139582470233562	0.542406209557724	0	0	0.699905050134134	0	0.153571321166955	0	0.481323777488322	0.279337926208969	0.128502056842851	0	0.178983554216094	0.169122900935169	2.68273114072704	0.724879055194883	4.32933190810538	3.30735489900111	0	0	0.982619197016126	0	0	4.31227393732791	0.583699241467831	5.60738981499746	0.0985133744631633	2.22203779195293	0	1.4046651912286	export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-22-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.244	0.149640654443868	0	0	0	0.516807533451047	0	0	0	3.9111862959723	0.428023428215822	0	0	0	0.765799286805298	0	0.815792778128595	0	0.240360459444632	0.461794816136444	0.297349037425653	0.713333842445462	5.43657473365322	0	0	0.307865868825889	0	0.0345351945849318	3.52019037807151	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.3	0	0	0	0	0.0923448630512648	0	0	0	0	0.62086228401557	0	0	0	0	0	0.122101606633729	0	0	0	0	0	0.450785292669259	0.790391056642733	0	0.478991366545261	0	0	0	0.329889224423467	0.134131133649013	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.40	0.93506851760312	4.60660415810698	2.11241767975025	2.23325844792995	0.0206123284505378	4.87836578773991	1.76574256332262	5.19743857868056	1.99221288217143	5.08738787350693	5.28453528478029	1.8162277063844	0.298609861507235	2.82018454944481	0	0	0	2.54640838326941	0	1.51161047627175	0	0	0.301609581443532	2.08051463876967	0.730894789904007	4.11516635573848	2.31115555007992	3.78514812951827	5.32768876408235	0	export_Ex_5-23-19 TIL105-22-22-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-22-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.125	0.845623999003119	0.46932309727573	0	0.373815520368837	0.777947800114459	0	0	1.3347861091859	5.30641930171117	1.66351637535317	0	0	0	0.0749095193410485	0.537059305215431	0	0	0	1.97379941065805	6.58917637400659	0.257335579406675	2.79962836640216	0.11055048640762	0.0872990744427039	0.668612240213743	0.444110409701275	0	4.89376372405532	0	2.29082810165342	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.273	0.132205739966975	0	0	0.345000955087507	0.572598991166646	0	0	0	3.29689554281685	0	0	0.776131801288667	1.12213996506449	0	0	0.0708062190720941	0	1.33545497049273	0.219155480862735	5.37402616218722	0.507736269119637	1.04788698430362	1.1275036404389	0	0	0	0	3.8504433092589	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.278	0	0	0	1.44667660205009	0	0.0669781886514404	0	0	2.20299301363776	0	0	0	0	1.01280840879403	0.258733711140292	0.954921674871384	0	0	0	0.368664708763581	0	3.83430268961875	0	0.500360861646148	0.788676728826276	0.289581155936159	0	3.7456053319223	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.340	0	0	0	0.609912337665627	0.389361529948801	0	0	0	2.76934146111382	0	0	0	0.0908818419635151	0	0	0.823180625790445	0	0.186892900260518	0	5.43300019496103	0	0.594028580947207	0.171143509356749	0	0	0	0	1.94568910204389	0.102608646124477	0.12154332498768	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.311	0	0	0	0	0	0	0	0	3.41617811958503	0	0	0.243101824180045	0	0	0	0	0	0	0	5.77559338246226	0.355735078071518	0.509082308160236	0	0	0	0	0	0	0	0	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.23	0	0	1.00751977540229	1.57702033157159	1.0484245365946	0.177242993265851	0	0.0472450519980371	0.956268985207907	0	0.84224886999191	1.18820860212382	0	0	0.537752849285158	0.0057326092257215	0	0	0.412938191870163	0.808879269775238	1.80688948827905	1.60263827524456	0	0.874743127547486	0	1.34750350465694	0	0.995576802787246	0	4.25886482554124	export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-008-D000	D000
export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.66	0	0	0	0	0	0	0	0	0	0.109792047198822	0	0.0192091944800984	0	0	0	0.0903576034890115	0	0	0	0	0	0	0.696672383431636	0	0.898689075318803	0	0	0	0	0	export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-005-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.52	0	0.12199489942681	0	0.80738404418398	0	0	0	0	0	0	0.643891602957782	0	0.134528550782528	0	0	0	0	0	0	0.369258924921145	0	0.93551440904738	0.89279747912222	0.17693438415285	0	0.119188130283574	0	0	0.58058528389187	0.336982010705178	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.60	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.125826100093976	0	0	0	0	0	0	0	0	0	0	0	0.163362614996022	export_Ex_5-23-19 TIL105-22-21-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-21-D000	D000
export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.161	0	2.32419373835872	0	0.509397886857512	4.30998403440707	1.79315279149306	0.580238107755026	0	0.205846558086649	0	0	0	0.764303999711783	0	1.38646120818395	0	3.03279907896017	0.87082395377263	0	0	0	0.0371895650542806	0	4.55959408273256	0.457602660981962	4.12487082393558	0	0.369294923200057	0.291797213213534	1.63646233605781	export_Ex_5-16-19 TIL105-58-001-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-001-D000	D000
export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.55	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.613476248801279	0	0	0	0	0	0	0	0	export_Ex_5-22-19 TIL105-58-007-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-007-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.308	0.352117818710538	0.00267659683562082	0.330851489829307	0.728821317229515	0.661915781728115	0	0.751077149521748	0	3.68184179734731	0.541345924532475	0.673587891675166	0.247181420712745	0	0.00805011339582191	0	0.793756203497706	0	0.754019251889056	0.665822890734234	5.9302071520842	0	2.85588672502897	0	0.52645142535047	2.45628105735204	0.540832721347199	0.041913127880444	1.95359371059417	0	1.80066313550901	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.63	0.0529075161947585	1.93463443931921	1.64510010000803	1.77412264415341	3.95607850551812	5.7324564228272	0.0474925448307612	0	2.11403411450944	2.02663906216516	1.99327846966932	0	0	0	2.45435231439379	0.178106657796619	1.41599498363855	2.04866043175037	0	0	0	0.931566642707855	0.34210570172357	4.55136628782933	0.515981361090985	4.78482007534616	0	0.150676011037331	0	1.97074374846437	export_Ex_5-16-19 TIL105-58-002-D000_02_1_0_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-002-D000	D000
export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.1	0	0	0	1.82952458134176	0	0.516869793767002	0	0.136355517929753	0	1.00736933810905	0.382778765484222	0	0	0	0	0.0459178778748101	0	0.934422319709085	0	0	0.141486600778553	1.37197221151386	0	0.682367825424584	0	0.52385945586284	0	0	0	0.619687951969441	export_Ex_5-17-19 TIL105-58-005-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-005-D000	D000
export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.56	2.9427719073288	0.123150701989328	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.119278195663777	0	0	0	0	0	export_Ex_5-24-19 TIL105-22-029-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-029-D000	D000
export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.53	0	0	0	0.93131919476094	0	0	0	0	0.636090908234864	0.87862449497945	0	0	0	0	0	0.221343659804688	0.0243339677372183	0	0	0	0	0.295250069681161	0.906662828035378	0.170383864367928	0.293353107180387	0	0	0	0	0	export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-006-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.251	0	0	0.120501149794434	3.35636738781083	4.02476170359577	8.16202400280428	1.16501654328111	0	0	1.41198541843994	0	0	0	0	0.0575526515097969	0.31468197391045	0	0	0	0	0	0	0	0	2.52584560138931	0	0.391727971906918	0	0.543369313839204	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.273	0	0	0	0.675342483451643	0	0	0	0	0	0.0739231306495627	0	0	0	0	4.26891378123596	0	0.070168722433233	0	0	0	0	0	0.437161556776542	0	0	4.15241696840164	0	0	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.123	0	0	0	0	0	0	0	0	0	0.572760873363029	0	0	0	0	0	0	0	0.435597830234136	0.614960280944674	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-24-19 TIL105-22-026-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-22-026-D000	D000
export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.28	0.754054004073529	4.00567930144544	0	0	0	0	0	0	2.01283779574501	3.37667686596849	2.55880505616937	0	0	1.10858969833532	0.400239687782041	0	0.674951783679158	0.99791380215267	0	0	0.0578315542033047	3.7860122096241	0	0	0	4.2495000924768	0	1.54760740359378	0	0.866504853969328	export_Ex_5-22-19 TIL105-58-006-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-006-D000	D000
export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs.15	0.0859192317788935	0	0	0	0	0	0	0	0	0	0	0	0	0.164465095985299	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	export_Ex_5-22-19 TIL105-58-008-D000_01_1_Live Singlets_89Y_CD45, 143Nd_CD127 subset.fcs	105-58-008-D000	D000
