"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","Gene"
"30","ENSMUSG00000000202.9",66.3877331483495,-0.366134934887404,0.20383052711058,-1.79627134403069,0.0724513729819077,0.684408787000282,"ENSMUSG00000000202.9","BTBD17"
"31","ENSMUSG00000000204.16",5.72674117937218,0.285325988018611,1.00816569372009,0.283014974419305,0.777165358162388,0.956596970015963,"ENSMUSG00000000204.16","SLFN4"
"32","ENSMUSG00000000215.11",3.73149434148095,-2.28724045323257,0.978614028894042,-2.33722426380648,0.0194275261686812,NA,"ENSMUSG00000000215.11","INS2"
"33","ENSMUSG00000000223.13",24.3488561487261,-0.26916178541618,0.384045862883405,-0.700858442778998,0.48339136128627,0.87661558784266,"ENSMUSG00000000223.13","DRP2"
"34","ENSMUSG00000000244.17",209.203267785862,0.163558872835252,0.295420367162358,0.553647923487153,0.579819821572674,0.906126028146183,"ENSMUSG00000000244.17","TSPAN32"
"35","ENSMUSG00000000248.16",2.49469184072148,0.918688712349161,1.0531293454989,0.872341765307047,0.383021959472168,NA,"ENSMUSG00000000248.16","CLEC2G"
"36","ENSMUSG00000000253.13",256.857913158041,-0.161393652944737,0.173885460287765,-0.928160713826471,0.353324209718919,0.834074284730858,"ENSMUSG00000000253.13","GMPR"
"37","ENSMUSG00000000266.11",538.047889377488,0.0364113692531103,0.110088777837044,0.330745512562663,0.740836721156668,0.950324315451517,"ENSMUSG00000000266.11","MID2"
"38","ENSMUSG00000000275.16",1059.99172907126,0.0330490706314572,0.0924229518108118,0.357585101794931,0.720653829131583,0.944959470064332,"ENSMUSG00000000275.16","TRIM25"
"39","ENSMUSG00000000276.11",603.586817614589,-0.342675457393448,0.168576353794316,-2.03276111791784,0.0420766631665882,0.615379563431924,"ENSMUSG00000000276.11","DGKE"
"40","ENSMUSG00000000278.10",647.961381635341,0.00228747477580188,0.145515401167645,0.0157198121810249,0.987457921114901,0.997207240088603,"ENSMUSG00000000278.10","SCPEP1"
"41","ENSMUSG00000000282.12",699.771506327937,-0.0919053024752082,0.26803694660469,-0.342882963111624,0.731686509147293,0.947562151537906,"ENSMUSG00000000282.12","MNT"
"42","ENSMUSG00000000290.13",143.698595401548,0.44784058843917,0.237575546333027,1.88504496928063,0.059423766755719,0.657348819099908,"ENSMUSG00000000290.13","ITGB2"
"43","ENSMUSG00000000295.13",176.015107780657,-0.326815497265956,0.183131855308522,-1.78459119914102,0.0743276499891409,0.689161876921691,"ENSMUSG00000000295.13","HDDC2"
"44","ENSMUSG00000000296.8",48.6167374369374,-0.413864761826372,0.221453147473592,-1.86885924425945,0.0616423998064319,0.663224747783891,"ENSMUSG00000000296.8","TPD52L1"
"45","ENSMUSG00000000301.16",36.7198474897403,-0.20710244627848,0.312144445914553,-0.663482720865625,0.507021442389843,0.88120336254107,"ENSMUSG00000000301.16","PEMT"
"46","ENSMUSG00000000303.12",11.6997616950922,0.130403220917744,0.867619300479249,0.150300046167383,0.880527896567396,0.97516882758668,"ENSMUSG00000000303.12","CDH1"
"47","ENSMUSG00000000305.12",1.33385761484256,1.96249458811828,1.58553891684168,1.23774608574571,0.215810225061954,NA,"ENSMUSG00000000305.12","CDH4"
"48","ENSMUSG00000000308.14",16.3850126131563,-1.03866958185916,0.63340947112812,-1.63980746926512,0.101045204680758,0.716965458486296,"ENSMUSG00000000308.14","CKMT1"
"49","ENSMUSG00000000317.11",34.6375568144372,0.254648856166609,0.284043354918549,0.896514041807565,0.369978284185028,0.840432383809391,"ENSMUSG00000000317.11","BCL6B"
"50","ENSMUSG00000000318.16",32.2515057439168,0.967893808355114,0.504172265037219,1.91976805444397,0.0548872036995645,0.651271732003423,"ENSMUSG00000000318.16","CLEC10A"
"51","ENSMUSG00000000320.10",1.49880745157188,0.688694131687752,1.32188219874594,0.520995087414831,0.602370193590185,NA,"ENSMUSG00000000320.10","ALOX12"
"52","ENSMUSG00000000325.16",117.321331619903,-0.10102045264251,0.175577314596814,-0.575361645520593,0.565046737976581,0.90062909038686,"ENSMUSG00000000325.16","ARVCF"
"53","ENSMUSG00000000326.13",214.01207780462,-0.0384999549704194,0.13016912892438,-0.29576870713167,0.767406722428249,0.954480704286295,"ENSMUSG00000000326.13","COMT"
"54","ENSMUSG00000000339.14",223.035277920262,-0.0510117144410235,0.135454085211973,-0.376597829155132,0.706472501280793,0.941267894996897,"ENSMUSG00000000339.14","RTCA"
"55","ENSMUSG00000000340.10",411.322762159492,-0.0134657927343503,0.143740193800553,-0.0936814705637228,0.925362189883822,0.983561861706573,"ENSMUSG00000000340.10","DBT"
"56","ENSMUSG00000000346.9",3528.580281107,-0.251375034625485,0.18623601343242,-1.34976597701229,0.177091061504215,0.759599119211189,"ENSMUSG00000000346.9","DAZAP2"
"57","ENSMUSG00000000355.13",101.359815583619,-0.0284015951048528,0.203410442890938,-0.139627025541067,0.888954686493853,0.976508747174222,"ENSMUSG00000000355.13","MCTS1"
"58","ENSMUSG00000000359.3",49.2111672371603,-0.029037978440439,0.250419016564127,-0.115957561206232,0.907686176083371,0.98103643105525,"ENSMUSG00000000359.3","REM1"
"59","ENSMUSG00000000374.8",760.024455171703,-0.0872153636064299,0.113122718609401,-0.770980088514087,0.440718733871549,0.863021808223013,"ENSMUSG00000000374.8","TRAPPC10"
"60","ENSMUSG00000000378.15",150.510701358027,0.47580473257305,0.294108977520071,1.61778377724148,0.105709203732902,0.720896114196497,"ENSMUSG00000000378.15","CCM2"
"61","ENSMUSG00000000384.15",287.978322121412,-0.167808650837817,0.111776490431957,-1.50128752646755,0.133281209814353,0.735545459753283,"ENSMUSG00000000384.15","TBRG4"
"62","ENSMUSG00000000385.8",1.39094044029949,-2.13956102747268,2.0975673480727,-1.02002018168264,0.307718889400388,NA,"ENSMUSG00000000385.8","TMPRSS2"
"63","ENSMUSG00000000386.16",8.95954698508568,0.310252116823099,0.697093391272125,0.44506535380707,0.656272525635724,0.931200371315958,"ENSMUSG00000000386.16","MX1"
"64","ENSMUSG00000000392.17",35.5712101160796,-0.0441117289681366,0.493717928588337,-0.0893460140170785,0.928806926368141,0.984331703459283,"ENSMUSG00000000392.17","FAP"
"65","ENSMUSG00000000399.10",658.97880553697,-0.1358740055086,0.101718089137499,-1.33578999232802,0.181617924942472,0.761250700928454,"ENSMUSG00000000399.10","NDUFA9"
"66","ENSMUSG00000000402.2",3.42295763999027,-0.0777054494426985,0.984242873109831,-0.0789494661995154,0.93707281766128,NA,"ENSMUSG00000000402.2","EGFL6"
"67","ENSMUSG00000000409.14",4.3658709868374,0.866784760563781,0.833555153438122,1.03986491714267,0.298402663756641,NA,"ENSMUSG00000000409.14","LCK"
"68","ENSMUSG00000000411.7",9.43562368710389,-0.573802352769931,0.528515694457382,-1.08568649670668,0.277617716853807,0.804110920929743,"ENSMUSG00000000411.7","TSSK3"
"69","ENSMUSG00000000416.16",8.22294916077542,1.74775385725867,0.582986304128006,2.99793296151759,0.00271817457737462,0.248065469544053,"ENSMUSG00000000416.16","CTTNBP2"
"70","ENSMUSG00000000420.15",4195.33099218417,-0.0672417565709112,0.0762933605128813,-0.881357907410019,0.378124132730987,0.842168584598854,"ENSMUSG00000000420.15","GALNT1"
"71","ENSMUSG00000000439.9",492.833607533538,-0.285060362105175,0.182192378456234,-1.56461189277273,0.117673938615553,0.727671445624924,"ENSMUSG00000000439.9","MKRN2"
"72","ENSMUSG00000000440.12",22.2441335469989,-0.788684225918666,0.550658222793094,-1.43225723919682,0.152070215884465,0.742802931909423,"ENSMUSG00000000440.12","PPARG"
"73","ENSMUSG00000000441.17",1435.89882779669,-0.110467288879343,0.0797975074538223,-1.38434510555695,0.166252808921246,0.753875321261574,"ENSMUSG00000000441.17","RAF1"
"74","ENSMUSG00000000486.13",26.725687751166,0.04830979936677,0.332925232373754,0.145107053083125,0.884626349676554,0.97578651389225,"ENSMUSG00000000486.13","SEPT1"
"75","ENSMUSG00000000489.7",426.037933611006,0.492246711222514,0.159801803600424,3.08035766888683,0.00206752146427475,0.221279565457909,"ENSMUSG00000000489.7","PDGFB"
"76","ENSMUSG00000000530.16",164.008044764426,0.0994153414539328,0.329640706539733,0.301586968725751,0.762966943167356,0.954480704286295,"ENSMUSG00000000530.16","ACVRL1"
"77","ENSMUSG00000000531.5",22.7247954335708,0.112504480680827,0.32645394678587,0.344625886096645,0.730375642391872,0.947203221543163,"ENSMUSG00000000531.5","GRASP"
"78","ENSMUSG00000000532.11",572.415267628881,0.14641908602112,0.157564555834208,0.929264105406961,0.352752232455806,0.83333267486015,"ENSMUSG00000000532.11","ACVR1B"
"79","ENSMUSG00000000538.18",1142.09854958941,0.148591858333948,0.101269975609222,1.4672844289736,0.142298697727808,0.735545459753283,"ENSMUSG00000000538.18","TOM1L2"
"80","ENSMUSG00000000544.14",2.74151925739206,0.235642240189293,1.31569301800951,0.179101231794779,0.857858214813962,NA,"ENSMUSG00000000544.14","GPA33"
"81","ENSMUSG00000000552.10",219.937291001389,-0.0243202580345573,0.189832910681278,-0.128114023786898,0.898058738126839,0.97851275242747,"ENSMUSG00000000552.10","ZFP385A"
"82","ENSMUSG00000000555.8",1158.61209127183,0.403805639723077,0.16719413175475,2.41519026705676,0.0157269919508349,0.48783861212561,"ENSMUSG00000000555.8","ITGA5"
"83","ENSMUSG00000000561.14",405.82948441773,0.0094206869591727,0.105321640226754,0.0894468310490638,0.928726806801955,0.984331703459283,"ENSMUSG00000000561.14","WDR77"
"84","ENSMUSG00000000562.5",4.83432617462403,1.01187972805291,1.192711456126,0.848386022332307,0.396223024443372,NA,"ENSMUSG00000000562.5","ADORA3"
"85","ENSMUSG00000000563.17",1078.25286524546,-0.113272383331694,0.150017007433798,-0.755063610915456,0.450210815756172,0.866243988925034,"ENSMUSG00000000563.17","ATP5F1"
"86","ENSMUSG00000000567.5",1264.23627716268,0.174425184357045,0.226374680311873,0.770515430951649,0.440994205130126,0.863021808223013,"ENSMUSG00000000567.5","SOX9"
"87","ENSMUSG00000000568.15",1344.83950974627,-0.0615117639976493,0.106086959418389,-0.579823989064078,0.562033318570249,0.899570520622084,"ENSMUSG00000000568.15","HNRNPD"
"88","ENSMUSG00000000579.14",15.1801213618379,-0.0271958158207667,0.413657785879005,-0.0657447212385395,0.947581067009777,0.988515868544525,"ENSMUSG00000000579.14","DYNLT1C"
"89","ENSMUSG00000000581.8",311.509662789971,-0.163006627857864,0.124286211661573,-1.31154233183746,0.189674601670229,0.768796103717435,"ENSMUSG00000000581.8","C1D"
"90","ENSMUSG00000000594.7",4628.92950524537,-0.0494440862461274,0.133962294946578,-0.369089573046244,0.712060960635847,0.943522797033007,"ENSMUSG00000000594.7","GM2A"
"91","ENSMUSG00000000600.15",1160.61994822777,-0.0290976540626274,0.100572222457805,-0.289320980997863,0.772335758035611,0.955122717111093,"ENSMUSG00000000600.15","KRIT1"
"92","ENSMUSG00000000605.9",969.52205495216,0.136945102876154,0.140557316423542,0.974300778932751,0.329907218021244,0.826514213594683,"ENSMUSG00000000605.9","CLCN4"
"93","ENSMUSG00000000627.15",4.74299698648704,-0.994706086085942,0.826224334683234,-1.20391768231724,0.228621396671827,NA,"ENSMUSG00000000627.15","SEMA4F"
"94","ENSMUSG00000000628.10",2417.47460784384,0.298287031255145,0.338204923257409,0.88197128646799,0.377792335005284,0.842168584598854,"ENSMUSG00000000628.10","HK2"
"95","ENSMUSG00000000631.20",3257.58481938667,0.0150196423773243,0.153283585559055,0.0979859801853197,0.921943425982747,0.983262354224451,"ENSMUSG00000000631.20","MYO18A"
"96","ENSMUSG00000000632.13",1.32404526609913,2.59356243777146,1.77717209241461,1.45937607778189,0.144461626508674,NA,"ENSMUSG00000000632.13","SEZ6"
"97","ENSMUSG00000000673.9",72.6397808961977,-0.237123800908498,0.33699384768238,-0.703644302527415,0.481654314328394,0.876535434343101,"ENSMUSG00000000673.9","HAAO"
"98","ENSMUSG00000000682.7",36.8319881725914,0.557229146353772,0.398461005829635,1.39845339494028,0.161976958561208,0.749694892384086,"ENSMUSG00000000682.7","CD52"
"99","ENSMUSG00000000686.11",34.3555302237934,-0.0688043040720758,0.432400206791551,-0.159121811209597,0.873572904291716,0.974798320585991,"ENSMUSG00000000686.11","ABHD15"
"100","ENSMUSG00000000690.5",7.33763306990279,1.64002003840306,0.626390217330449,2.61820825585768,0.00883928406127102,0.408600862955443,"ENSMUSG00000000690.5","HOXB6"
"101","ENSMUSG00000000693.10",183.623058406913,0.0733360920621722,0.190665939360875,0.384631320664821,0.700510585541529,0.940912932405004,"ENSMUSG00000000693.10","LOXL3"
"102","ENSMUSG00000000706.16",4.2663178194905,-1.66587857438385,1.00808866197809,-1.65251196369477,0.0984302283057288,NA,"ENSMUSG00000000706.16","BTN1A1"
"103","ENSMUSG00000000708.14",1326.40632734165,-0.0187996765681342,0.083023727446689,-0.226437395023077,0.820861246100531,0.966975624916589,"ENSMUSG00000000708.14","KAT2B"
"104","ENSMUSG00000000711.3",785.523823766569,0.110976993638349,0.0903479449351348,1.22832892013233,0.219323518789539,0.78515046073034,"ENSMUSG00000000711.3","RAB5B"
"105","ENSMUSG00000000730.13",2.13787944116734,-0.0881483050655623,1.09180707939287,-0.0807361545178657,0.93565178350896,NA,"ENSMUSG00000000730.13","DNMT3L"
"106","ENSMUSG00000000731.15",42.7860044037627,-0.255100481917617,0.387655237994331,-0.658060196058407,0.510499451500857,0.882372367455118,"ENSMUSG00000000731.15","AIRE"
"107","ENSMUSG00000000732.9",29.4071085607064,0.171607741098642,0.318999945526969,0.53795539311192,0.590607844657367,0.911025424979261,"ENSMUSG00000000732.9","ICOSL"
"108","ENSMUSG00000000738.18",257.200841876937,0.126784263735698,0.14322777275927,0.885193292426532,0.376052389392922,0.842168584598854,"ENSMUSG00000000738.18","SPG7"
"109","ENSMUSG00000000739.14",8.72794176168197,1.15131573881699,0.54161348363409,2.12571469065347,0.0335270229671321,0.589423193381474,"ENSMUSG00000000739.14","SULT5A1"
"110","ENSMUSG00000000740.12",2862.01731480903,-0.180008824187779,0.110318238104349,-1.6317231609293,0.102737818661076,0.719033874010848,"ENSMUSG00000000740.12","RPL13"
"111","ENSMUSG00000000743.9",573.209700396123,-0.0245423289423154,0.109839863892304,-0.223437357555164,0.823195132026092,0.967039927648504,"ENSMUSG00000000743.9","CHMP1A"
"112","ENSMUSG00000000751.13",803.431391423934,-0.0324941078919846,0.0885579497601443,-0.366924798733413,0.713675112967162,0.943838257010008,"ENSMUSG00000000751.13","RPA1"
"113","ENSMUSG00000000753.15",959.781899166873,1.97502291346905e-05,0.171557175022134,0.000115123305872473,0.999908144891859,0.9999930639994,"ENSMUSG00000000753.15","SERPINF1"
"114","ENSMUSG00000000759.14",556.399971359158,-0.0197919216055942,0.0973290188736038,-0.203350674183791,0.838860950556348,0.968677060659077,"ENSMUSG00000000759.14","TUBGCP3"
"115","ENSMUSG00000000776.13",130.147863326425,0.0207116847822464,0.162569001525228,0.127402423512039,0.898621898187209,0.978527483382137,"ENSMUSG00000000776.13","POLR3D"
"116","ENSMUSG00000000782.15",659.401300570724,-0.014801886373779,0.147628883402375,-0.100264162626193,0.920134608163536,0.983262354224451,"ENSMUSG00000000782.15","TCF7"
"117","ENSMUSG00000000787.12",5051.14159708535,-0.0729791976613389,0.102658261926074,-0.710894537781016,0.477149591096074,0.875952348398388,"ENSMUSG00000000787.12","DDX3X"
"118","ENSMUSG00000000791.9",6.29295057780397,0.604263682215971,0.852810099405529,0.708555964143936,0.478600071413604,0.876420478065124,"ENSMUSG00000000791.9","IL12RB1"
"119","ENSMUSG00000000794.9",33.5191267872029,1.32277824356175,1.19871376661288,1.10349799960956,0.269810959777774,0.800363437431591,"ENSMUSG00000000794.9","KCNN3"
"120","ENSMUSG00000000804.14",1629.10050401564,0.0371004955308932,0.105954908051215,0.350153628682875,0.726223405388361,0.946852326650867,"ENSMUSG00000000804.14","USP32"
"121","ENSMUSG00000000805.18",5.82694444537168,-0.213802005793827,0.937499236317652,-0.228055658619635,0.819602971054004,0.966975624916589,"ENSMUSG00000000805.18","CAR4"
"122","ENSMUSG00000000811.13",6.16369609457395,0.60769385247976,0.765959156840552,0.793376313936099,0.427558606538843,0.858414812092481,"ENSMUSG00000000811.13","TXNRD3"
"123","ENSMUSG00000000823.16",1114.24376885865,-0.124115479404301,0.0917461079854998,-1.35281465480712,0.176114849798959,0.759599119211189,"ENSMUSG00000000823.16","ZFP512B"
"124","ENSMUSG00000000826.16",1869.9974985549,-0.052941871007966,0.151581724400233,-0.349262889160565,0.726891956417089,0.947016664912625,"ENSMUSG00000000826.16","DNAJC5"
"125","ENSMUSG00000000827.18",652.932450055565,-0.0723857466564517,0.0996961876264063,-0.72606333682191,0.467799943605757,0.873093300451858,"ENSMUSG00000000827.18","TPD52L2"
"126","ENSMUSG00000000838.17",1299.19138074725,-0.160633276639611,0.138248945753992,-1.1619132121662,0.245270719797091,0.792635483876992,"ENSMUSG00000000838.17","FMR1"
"127","ENSMUSG00000000861.15",8.88655171585962,2.02407786054816,0.725913682414506,2.78831755011939,0.00529825816970978,0.34139613089382,"ENSMUSG00000000861.15","BCL11A"
"128","ENSMUSG00000000876.11",144.62217550649,0.0477615807795492,0.137577927064039,0.347160200758931,0.728470968776624,0.947096110468131,"ENSMUSG00000000876.11","PXMP4"
"129","ENSMUSG00000000881.12",321.661642654251,-0.0777312171149918,0.12646546029003,-0.6146438477093,0.538789950498247,0.893414648105289,"ENSMUSG00000000881.12","DLG3"
"130","ENSMUSG00000000884.17",36.2147044699361,-0.417874003672427,0.362242587400655,-1.15357503012268,0.24867444037368,0.795061853508211,"ENSMUSG00000000884.17","GNB1L"
"131","ENSMUSG00000000901.17",728.822776981552,0.310469072180302,0.177289974860008,1.75119361613907,0.079912564738102,0.692493481012158,"ENSMUSG00000000901.17","MMP11"
"132","ENSMUSG00000000902.13",647.87586523868,-0.0230901315643306,0.0904400201362076,-0.255308783982529,0.798484616069171,0.960050999465089,"ENSMUSG00000000902.13","SMARCB1"
"133","ENSMUSG00000000903.3",1.91368992379282,-0.195716777504771,1.13510155740931,-0.17242226145074,0.863105572152829,NA,"ENSMUSG00000000903.3","VPREB3"
"134","ENSMUSG00000000915.15",292.412019973709,-0.171166491377826,0.194881844875189,-0.878309067155276,0.379776016559915,0.842891032915539,"ENSMUSG00000000915.15","HIP1R"
"135","ENSMUSG00000000916.15",132.411419992115,0.02158172489033,0.202480941409606,0.106586450754748,0.915117068077199,0.981980839899743,"ENSMUSG00000000916.15","NSUN5"
"136","ENSMUSG00000000934.9",5.4051980406423,-0.201058415130026,0.793992600940702,-0.253224545029535,0.800094700288515,0.960183855308438,"ENSMUSG00000000934.9","TOP1MT"
"137","ENSMUSG00000000938.11",131.475067511778,0.109508008558412,0.191046999425733,0.573199311622697,0.566509750422911,0.901118511474869,"ENSMUSG00000000938.11","HOXA10"
"138","ENSMUSG00000000942.10",25.6066223711046,-0.331639189934717,0.290062293701725,-1.14333781789558,0.252898359078817,0.796910049156889,"ENSMUSG00000000942.10","HOXA4"
"139","ENSMUSG00000000948.16",5.11361922764974,-0.370195843741414,1.05145346235673,-0.352080103394834,0.724778189457453,0.946199239038074,"ENSMUSG00000000948.16","GM38393"
"140","ENSMUSG00000000957.11",1652.37807698792,0.29055655766368,0.128752973171524,2.25669784942832,0.024026961328939,0.541561676481147,"ENSMUSG00000000957.11","MMP14"
"141","ENSMUSG00000000958.10",95.7049554999096,0.438683822066411,0.274433459098561,1.59850706071835,0.109930175298091,0.721552620092971,"ENSMUSG00000000958.10","SLC7A7"
"142","ENSMUSG00000000959.7",423.204054525006,-0.200647968205138,0.113221214424038,-1.77217643553678,0.07636527396702,0.690449814792139,"ENSMUSG00000000959.7","OXA1L"
"143","ENSMUSG00000000976.13",353.26272678629,0.0137991538554972,0.0947505903098168,0.145636600367095,0.884208273100414,0.97578651389225,"ENSMUSG00000000976.13","HEATR6"
"144","ENSMUSG00000000982.5",4.58007809729229,1.71250016369059,1.06193583087105,1.61262113388332,0.106826844130312,NA,"ENSMUSG00000000982.5","CCL3"
"145","ENSMUSG00000000983.13",2.45787830431742,0.836741568613408,1.72203116547864,0.485903847379462,0.627035340451556,NA,"ENSMUSG00000000983.13","WFDC18"
"146","ENSMUSG00000001014.6",8.91198893725652,-1.08275396031729,0.583644801238716,-1.85515909337198,0.0635735112509422,0.668155679848607,"ENSMUSG00000001014.6","ICAM4"
"147","ENSMUSG00000001016.12",828.773596335392,-0.171488676712046,0.0956768691834535,-1.79237341455257,0.07307317045901,0.68698982419317,"ENSMUSG00000001016.12","ILF2"
"148","ENSMUSG00000001017.15",890.08470397488,-0.0645610463238655,0.0883311084357904,-0.730898179216173,0.464841348248092,0.871375635178022,"ENSMUSG00000001017.15","CHTOP"
"149","ENSMUSG00000001018.15",446.699536246895,-0.0317566404443385,0.0885362842587337,-0.358685037555163,0.71983072287875,0.944884610131427,"ENSMUSG00000001018.15","SNAPIN"
"150","ENSMUSG00000001020.8",58.5691551769689,0.0370488345374734,0.212630228253992,0.174240675193264,0.861676320245337,0.97335248377656,"ENSMUSG00000001020.8","S100A4"
"151","ENSMUSG00000001021.13",1.5358878984051,0.3112442974893,1.68204152755726,0.185039603594867,0.853197972729278,NA,"ENSMUSG00000001021.13","S100A3"
"152","ENSMUSG00000001025.8",1416.98731145564,0.18269987065138,0.172765843111729,1.05749995115196,0.290283476903174,0.811033946116945,"ENSMUSG00000001025.8","S100A6"
"153","ENSMUSG00000001027.7",57.2673955429732,-3.5078887078484,1.44415074466355,-2.42903223282668,NA,NA,"ENSMUSG00000001027.7","SCN4A"
"154","ENSMUSG00000001029.15",25.4224436562443,0.52500785402541,0.473589321816345,1.10857198386961,0.267614869694078,0.800363437431591,"ENSMUSG00000001029.15","ICAM2"
"155","ENSMUSG00000001034.17",175.005890544687,0.29172323357686,0.150032503599328,1.94440022380701,0.0518472069032241,0.646345296868049,"ENSMUSG00000001034.17","MAPK7"
"156","ENSMUSG00000001036.17",561.833697071738,0.070357193059683,0.11785065597681,0.597002982092248,0.550505389624575,0.896766946828153,"ENSMUSG00000001036.17","EPN2"
"157","ENSMUSG00000001039.12",46.6129984762317,0.0602386024257734,0.248116737588529,0.242783308418603,0.80817326672208,0.963760932961595,"ENSMUSG00000001039.12","B9D1"
"158","ENSMUSG00000001052.15",1399.65562893212,0.0372114500662178,0.100659040157603,0.3696781730479,0.711622296852328,0.943368850020787,"ENSMUSG00000001052.15","SEC24B"
"159","ENSMUSG00000001053.15",111.59119078908,0.0142882542833806,0.150092878215407,0.0951960842730639,0.924159080161121,0.983561861706573,"ENSMUSG00000001053.15","N4BP3"
