"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","Gene"
"14","ENSMUSG00000000126.11",659.441663713461,-0.27775455707662,0.649753445091325,-0.427476851681149,0.66903204198644,0.924704269313012,"ENSMUSG00000000126.11","WNT9A"
"15","ENSMUSG00000000127.15",496.606410702648,0.143479130006699,0.200952454319048,0.713995409973444,0.475230017734213,0.8548812236823,"ENSMUSG00000000127.15","FER"
"16","ENSMUSG00000000131.15",1091.22112182419,0.0827922996177497,0.168799425367811,0.490477378328432,0.623796133637375,0.908805173759237,"ENSMUSG00000000131.15","XPO6"
"17","ENSMUSG00000000134.17",360.302168975112,0.103655928870666,0.220761774520466,0.469537487166088,0.638685496066938,0.913477860666087,"ENSMUSG00000000134.17","TFE3"
"18","ENSMUSG00000000142.15",1345.41573704542,0.258472647749945,0.381836720928672,0.676919304988028,0.498457154811618,0.861281922310711,"ENSMUSG00000000142.15","AXIN2"
"19","ENSMUSG00000000148.17",317.645355119927,0.336115954118362,0.37213689541392,0.903205133004905,0.366417034125719,0.807216156478763,"ENSMUSG00000000148.17","BRAT1"
"20","ENSMUSG00000000149.10",1240.86317846667,0.213397702447285,0.308504263515018,0.691717190601797,0.489114949206597,0.857946331564135,"ENSMUSG00000000149.10","GNA12"
"21","ENSMUSG00000000154.16",11.1458846651467,0.119931479567642,0.782724796434805,0.153223048655047,0.878222382087773,0.972551558277726,"ENSMUSG00000000154.16","SLC22A18"
"22","ENSMUSG00000000167.14",11.472371056251,0.313004110843952,0.835767150164769,0.374511143184133,0.708024067761274,0.935404699418073,"ENSMUSG00000000167.14","PIH1D2"
"23","ENSMUSG00000000168.9",435.333380936821,0.108307306810457,0.249501930153904,0.434094063896212,0.664220135945941,0.922071227857598,"ENSMUSG00000000168.9","DLAT"
"24","ENSMUSG00000000171.5",604.785109464812,0.12005983354266,0.162803374775925,0.737452977912189,0.460846928441586,0.852697622977401,"ENSMUSG00000000171.5","SDHD"
"25","ENSMUSG00000000184.12",4511.22113412495,0.617457776584362,0.408377388749156,1.51197836509903,0.130539366462152,0.649345477254435,"ENSMUSG00000000184.12","CCND2"
"26","ENSMUSG00000000194.13",727.87995008458,-0.383412405908313,0.179094437229478,-2.14083927920686,0.0322870011863122,0.438598435297879,"ENSMUSG00000000194.13","GPR107"
"27","ENSMUSG00000000197.8",24.3155686289208,-2.39586458575918,0.750494908636398,-3.19237953274368,0.00141105790547338,0.10825507307607,"ENSMUSG00000000197.8","NALCN"
"28","ENSMUSG00000000202.9",45.7917251367642,0.602049279216129,0.670847976811815,0.897445173908627,0.369481416585816,0.809656762107477,"ENSMUSG00000000202.9","BTBD17"
"29","ENSMUSG00000000204.16",5.2260183057428,0.82748409118566,1.57905420281543,0.524037800418929,0.600252248751394,NA,"ENSMUSG00000000204.16","SLFN4"
"30","ENSMUSG00000000223.13",37.1918222108821,-0.832720326008186,0.755063999663583,-1.10284734324402,0.27009346451693,0.757579601812183,"ENSMUSG00000000223.13","DRP2"
"31","ENSMUSG00000000244.17",56.7708491566622,0.448876330637081,0.629815498565106,0.712710836204803,0.476024709655558,0.8548812236823,"ENSMUSG00000000244.17","TSPAN32"
"32","ENSMUSG00000000248.16",4.0790638340846,0.422922896739035,1.22551700595469,0.345097534088949,0.730021047223497,NA,"ENSMUSG00000000248.16","CLEC2G"
"33","ENSMUSG00000000253.13",251.63885367615,0.962337659864223,0.414367068000442,2.32242794898748,0.0202099038771688,0.375104079121883,"ENSMUSG00000000253.13","GMPR"
"34","ENSMUSG00000000266.11",470.78719472212,-1.06984319520025,0.42875701204699,-2.495220288276,0.0125878955673044,0.311521004319833,"ENSMUSG00000000266.11","MID2"
"35","ENSMUSG00000000275.16",1117.24085868938,0.152508641835026,0.135426909239262,1.12613248498188,0.260109445711182,0.754265171282945,"ENSMUSG00000000275.16","TRIM25"
"36","ENSMUSG00000000276.11",391.190557807189,-0.18852582405063,0.201705034966201,-0.934660972058631,0.349963046066686,0.801527998144435,"ENSMUSG00000000276.11","DGKE"
"37","ENSMUSG00000000278.10",495.686279608438,-0.307659267679878,0.287507361635252,-1.07009179149365,0.284577993565653,0.768877198753149,"ENSMUSG00000000278.10","SCPEP1"
"38","ENSMUSG00000000282.12",424.124730701393,-0.510308909989751,0.229184552187052,-2.22662873705928,0.0259720967277791,0.412535774241751,"ENSMUSG00000000282.12","MNT"
"39","ENSMUSG00000000290.13",177.838116552002,0.645920894783971,0.508056945579373,1.27135530850264,0.203602274247136,0.714976877092554,"ENSMUSG00000000290.13","ITGB2"
"40","ENSMUSG00000000295.13",91.9913141230312,-0.111482002694646,0.3148664800678,-0.354061196576532,0.723293021502872,0.93972933612337,"ENSMUSG00000000295.13","HDDC2"
"41","ENSMUSG00000000296.8",29.9489400248721,-0.815225650735325,0.495717469402103,-1.64453686031801,0.100065356883215,0.607968791648382,"ENSMUSG00000000296.8","TPD52L1"
"42","ENSMUSG00000000301.16",33.2645604798336,0.162462302704878,0.588019680988022,0.276287185544368,0.782327497468245,0.950058799952264,"ENSMUSG00000000301.16","PEMT"
"43","ENSMUSG00000000303.12",8.99121416784057,0.565187764885621,1.36680378239536,0.413510536161317,0.67923260462954,NA,"ENSMUSG00000000303.12","CDH1"
"44","ENSMUSG00000000305.12",4.53218484173586,-1.15085701698279,1.98526933484466,-0.579698178369757,0.562118172010927,NA,"ENSMUSG00000000305.12","CDH4"
"45","ENSMUSG00000000308.14",9.42733448970835,0.654155260948567,0.926880635994729,0.705759981970632,0.480337412327037,0.855944460189767,"ENSMUSG00000000308.14","CKMT1"
"46","ENSMUSG00000000317.11",76.4557290737764,-1.07325216398587,0.603352629878862,-1.77881409782095,0.0752702451131451,0.569517138410636,"ENSMUSG00000000317.11","BCL6B"
"47","ENSMUSG00000000318.16",139.038418731795,-3.20775099425063,1.19713216894094,-2.67952952687622,0.00737257007039888,0.254089790191968,"ENSMUSG00000000318.16","CLEC10A"
"48","ENSMUSG00000000320.10",11.8301581866551,0.45494767601049,0.970071873410049,0.468983472751594,0.639081449512926,0.913477860666087,"ENSMUSG00000000320.10","ALOX12"
"49","ENSMUSG00000000325.16",104.75299381307,-0.227191128905223,0.32411120225762,-0.700966604433008,0.483323856644083,0.857090317182639,"ENSMUSG00000000325.16","ARVCF"
"50","ENSMUSG00000000326.13",201.225043444843,-0.253100527131362,0.275492827438819,-0.918719116879983,0.358242508013839,0.805029617342905,"ENSMUSG00000000326.13","COMT"
"51","ENSMUSG00000000339.14",141.502263163069,-0.494997887177421,0.332185679749572,-1.49012410032422,0.136191608400654,0.654906862672396,"ENSMUSG00000000339.14","RTCA"
"52","ENSMUSG00000000340.10",555.399861128247,-0.406942246568995,0.373792628747083,-1.08868451454762,0.276293032901677,0.762240615860714,"ENSMUSG00000000340.10","DBT"
"53","ENSMUSG00000000346.9",1854.68632036488,-0.386528481735678,0.23525385851954,-1.64302717144839,0.100377311591991,0.609185302151117,"ENSMUSG00000000346.9","DAZAP2"
"54","ENSMUSG00000000355.13",105.014727200809,-0.313914527534821,0.346108457715852,-0.906983116236179,0.364415725692692,0.806438904323177,"ENSMUSG00000000355.13","MCTS1"
"55","ENSMUSG00000000359.3",44.3078246090985,-0.898934792139399,0.748115494604642,-1.20159894912277,0.229518948838459,0.733798784579939,"ENSMUSG00000000359.3","REM1"
"56","ENSMUSG00000000365.9",2.87884224334707,1.35200865182404,2.00165632887817,0.675444946426826,0.499393117642469,NA,"ENSMUSG00000000365.9","RNF17"
"57","ENSMUSG00000000374.8",546.239695685399,0.0128150980492684,0.231148273761798,0.0554410285688511,0.955787110012274,0.988169119299553,"ENSMUSG00000000374.8","TRAPPC10"
"58","ENSMUSG00000000378.15",198.699521419258,-0.081213312532394,0.23361530707293,-0.347636948751141,0.728112853911508,0.940259252166681,"ENSMUSG00000000378.15","CCM2"
"59","ENSMUSG00000000384.15",228.229703483711,0.165660304606957,0.325018839672627,0.509694468092425,0.610265529161147,0.904409969970423,"ENSMUSG00000000384.15","TBRG4"
"60","ENSMUSG00000000385.8",2.73505153435259,-5.20334511339309,4.34523584267294,-1.19748278385559,0.231118433965002,NA,"ENSMUSG00000000385.8","TMPRSS2"
"61","ENSMUSG00000000386.16",9.39211672069229,-0.243005365737046,0.933156720603118,-0.260412169115588,0.794545857094029,0.952793352204144,"ENSMUSG00000000386.16","MX1"
"62","ENSMUSG00000000392.17",62.197571467723,-0.239560481296639,0.662506631455714,-0.36159710699085,0.717653126873155,0.938268715299141,"ENSMUSG00000000392.17","FAP"
"63","ENSMUSG00000000399.10",604.348132882845,0.10038466358943,0.141135535634438,0.711264269045894,0.476920488913495,0.855375734718779,"ENSMUSG00000000399.10","NDUFA9"
"64","ENSMUSG00000000402.2",17.614135286281,-0.0655017918805582,1.13527169438224,-0.0576970184359269,0.953989968685171,0.98777386911125,"ENSMUSG00000000402.2","EGFL6"
"65","ENSMUSG00000000409.14",9.69855408927789,0.727409978980206,1.10338808554725,0.659251253940656,0.509734439057338,0.866569000425735,"ENSMUSG00000000409.14","LCK"
"66","ENSMUSG00000000411.7",2.82267272657543,-5.2523976684258,2.81978035160283,-1.86269744926771,0.0625048449641902,NA,"ENSMUSG00000000411.7","TSSK3"
"67","ENSMUSG00000000416.16",44.5617496403929,-3.0074512906321,1.15036148420936,-2.61435325496759,0.00893965535907104,0.268520572421418,"ENSMUSG00000000416.16","CTTNBP2"
"68","ENSMUSG00000000420.15",3181.47914304379,0.38647259774028,0.312332733722646,1.23737462011737,0.215948036612399,0.725997009600479,"ENSMUSG00000000420.15","GALNT1"
"69","ENSMUSG00000000439.9",381.551321041838,0.00175011147894117,0.204890161534636,0.00854170578925199,0.993184787701756,0.998463674196754,"ENSMUSG00000000439.9","MKRN2"
"70","ENSMUSG00000000440.12",126.861762657831,-0.930471737185362,1.21552739254033,-0.76548808599103,0.443980958203809,0.845659048102147,"ENSMUSG00000000440.12","PPARG"
"71","ENSMUSG00000000441.17",1174.39403040759,0.0150145551792879,0.133672083071114,0.112323791432952,0.910566678334766,0.978365453329101,"ENSMUSG00000000441.17","RAF1"
"72","ENSMUSG00000000486.13",37.0583533116144,-0.163430906172361,0.454751513346811,-0.359385073772635,0.719307039314484,0.939164212701953,"ENSMUSG00000000486.13","SEPT1"
"73","ENSMUSG00000000489.7",300.684563231631,-0.261961179350488,0.333387020280482,-0.78575698337055,0.432009872332044,0.839223095975188,"ENSMUSG00000000489.7","PDGFB"
"74","ENSMUSG00000000530.16",202.341784013214,-0.215947934061907,0.305254665112854,-0.707435327751896,0.479295989327808,0.855944460189767,"ENSMUSG00000000530.16","ACVRL1"
"75","ENSMUSG00000000531.5",27.8066129754773,-1.11948192613754,0.830327415595663,-1.34824155521161,0.177580703065722,0.693117093771607,"ENSMUSG00000000531.5","GRASP"
"76","ENSMUSG00000000532.11",627.899038698221,0.39790429710412,0.301154340345717,1.32126369703766,0.186413454107848,0.700136576650425,"ENSMUSG00000000532.11","ACVR1B"
"77","ENSMUSG00000000538.18",991.763875500093,-0.514811852484292,0.19890144327483,-2.58827610301931,0.00964576308353583,0.278628453394397,"ENSMUSG00000000538.18","TOM1L2"
"78","ENSMUSG00000000552.10",295.293284421188,1.04938334687949,0.291495478233643,3.5999987143484,0.000318218753704104,0.0455482843139712,"ENSMUSG00000000552.10","ZFP385A"
"79","ENSMUSG00000000555.8",648.259765231501,-0.477101104107129,0.43154495234769,-1.10556525226771,0.26891473664273,0.757001654106964,"ENSMUSG00000000555.8","ITGA5"
"80","ENSMUSG00000000561.14",354.53087722419,-0.0299770686451836,0.187938390383618,-0.159504764215521,0.87327120507157,0.971579601175562,"ENSMUSG00000000561.14","WDR77"
"81","ENSMUSG00000000562.5",2.36929951529394,0.485478218104613,1.61634567955074,0.300355440204815,0.763906048955909,NA,"ENSMUSG00000000562.5","ADORA3"
"82","ENSMUSG00000000563.17",997.158749602896,0.0514050908962674,0.206430452063092,0.249018932926409,0.803346136276937,0.954590617136627,"ENSMUSG00000000563.17","ATP5F1"
"83","ENSMUSG00000000567.5",798.682065910248,-0.534574289235114,0.800592899889469,-0.667722995431159,0.50431042856274,0.863693444971954,"ENSMUSG00000000567.5","SOX9"
"84","ENSMUSG00000000568.15",1062.82816837792,0.227993474088391,0.133204543144069,1.71160433951417,0.0869696080684721,0.591948549864448,"ENSMUSG00000000568.15","HNRNPD"
"85","ENSMUSG00000000579.14",24.345266192726,-0.0626241130586942,0.506545210316467,-0.123629859256925,0.901608349578257,0.977198544109376,"ENSMUSG00000000579.14","DYNLT1C"
"86","ENSMUSG00000000581.8",236.734767322952,-0.287706491810624,0.287956042403654,-0.999133372611505,0.317730086507482,0.787043282574193,"ENSMUSG00000000581.8","C1D"
"87","ENSMUSG00000000594.7",3498.94292495476,-0.11097669581832,0.527879363804781,-0.210231169141443,0.833487253656448,0.960856203896593,"ENSMUSG00000000594.7","GM2A"
"88","ENSMUSG00000000600.15",1221.65438898955,-0.032887141131846,0.189264642913893,-0.173762730457839,0.862051935534085,0.968865203663961,"ENSMUSG00000000600.15","KRIT1"
"89","ENSMUSG00000000605.9",1050.21367928809,0.454894099675161,0.242319535579191,1.87724897453222,0.0604839780467461,0.535623518022381,"ENSMUSG00000000605.9","CLCN4"
"90","ENSMUSG00000000627.15",3.39877025834915,-3.50665743708343,2.21735503194641,-1.58145961587634,0.113772985690139,NA,"ENSMUSG00000000627.15","SEMA4F"
"91","ENSMUSG00000000628.10",589.705795176774,0.0223815628203651,0.338404351879029,0.0661385194844243,0.947267543858808,0.986805574672735,"ENSMUSG00000000628.10","HK2"
"92","ENSMUSG00000000631.20",2865.51854600197,0.179549733053071,0.524879792698328,0.342077815817661,0.732292331896045,0.940669243554497,"ENSMUSG00000000631.20","MYO18A"
"93","ENSMUSG00000000632.13",2.4001728684062,-1.15387676215127,2.02601676255608,-0.569529721311636,0.568996706709934,NA,"ENSMUSG00000000632.13","SEZ6"
"94","ENSMUSG00000000673.9",258.595680403977,-1.09703013609025,0.886008835895155,-1.23817064982415,0.215652791878546,0.725997009600479,"ENSMUSG00000000673.9","HAAO"
"95","ENSMUSG00000000682.7",46.3466020519738,0.537101112160193,0.38467342079113,1.39625220545671,0.162638560836741,0.680000382782668,"ENSMUSG00000000682.7","CD52"
"96","ENSMUSG00000000686.11",68.0381145682739,-0.726948435865663,0.973108803650304,-0.747037158783016,0.455041131034886,0.850672114123263,"ENSMUSG00000000686.11","ABHD15"
"97","ENSMUSG00000000690.5",32.25377080826,-2.17639120444806,1.23674738825038,-1.75977020459043,0.0784467768920037,0.57462535327808,"ENSMUSG00000000690.5","HOXB6"
"98","ENSMUSG00000000693.10",178.474148595465,0.152273602578584,0.260658186208684,0.58418883670384,0.559093271258054,0.887646318286028,"ENSMUSG00000000693.10","LOXL3"
"99","ENSMUSG00000000708.14",1147.8800464499,-0.449191980863462,0.177979791971922,-2.52383698107888,0.0116081744999533,0.299000031907137,"ENSMUSG00000000708.14","KAT2B"
"100","ENSMUSG00000000711.3",797.259587885214,-0.288346414930535,0.240589866929631,-1.19849775308647,0.23072329721759,0.733798784579939,"ENSMUSG00000000711.3","RAB5B"
"101","ENSMUSG00000000732.9",57.2583407592238,-0.812973044321496,0.662759117268748,-1.22664935591046,0.219954410077225,0.72756574664651,"ENSMUSG00000000732.9","ICOSL"
"102","ENSMUSG00000000738.18",288.956196057714,0.330049691214129,0.320379281865177,1.03018425315349,0.302923520281726,0.779661249025768,"ENSMUSG00000000738.18","SPG7"
"103","ENSMUSG00000000739.14",31.2518132330631,-2.88232309439566,1.10961893285263,-2.59757923108407,0.00938834583162541,0.273691813895164,"ENSMUSG00000000739.14","SULT5A1"
"104","ENSMUSG00000000740.12",2522.29604498404,0.0328526242380197,0.120430789992087,0.272792566088609,0.785012674320192,0.950703563290711,"ENSMUSG00000000740.12","RPL13"
"105","ENSMUSG00000000743.9",454.197993011522,0.0597953086498943,0.198424856028225,0.301349890567081,0.763147700767572,0.944747597771169,"ENSMUSG00000000743.9","CHMP1A"
"106","ENSMUSG00000000751.13",587.114843086968,-0.0432661340487307,0.2832463195674,-0.152750913462215,0.878594708715355,0.97262491165479,"ENSMUSG00000000751.13","RPA1"
"107","ENSMUSG00000000753.15",565.990835168649,-0.166724120457166,0.533436616944829,-0.312547198975673,0.754624698653315,0.942717189196719,"ENSMUSG00000000753.15","SERPINF1"
"108","ENSMUSG00000000759.14",489.977872601,0.0274576160810576,0.184591819809607,0.148747740335287,0.881752688907056,0.973205051848232,"ENSMUSG00000000759.14","TUBGCP3"
"109","ENSMUSG00000000766.18",5.23195149189724,-6.1388759303711,2.89462640731018,-2.12078350244708,0.0339400256513707,NA,"ENSMUSG00000000766.18","OPRM1"
"110","ENSMUSG00000000776.13",134.468889833965,0.088257202583322,0.409843485506483,0.215343675584483,0.829499380099732,0.959316214225109,"ENSMUSG00000000776.13","POLR3D"
"111","ENSMUSG00000000782.15",384.854739780764,0.134459548552919,0.479522759251697,0.280402850456453,0.779168450387693,0.94941547202697,"ENSMUSG00000000782.15","TCF7"
"112","ENSMUSG00000000787.12",4988.5483905754,-0.566670625299046,0.386060825006806,-1.46782731785608,0.142151135022909,0.663483323514683,"ENSMUSG00000000787.12","DDX3X"
"113","ENSMUSG00000000791.9",3.97222951596143,-2.2129389952792,1.59286260807073,-1.38928428859254,0.164746319550565,NA,"ENSMUSG00000000791.9","IL12RB1"
"114","ENSMUSG00000000794.9",179.871361718591,-2.95667697067588,1.05573570152933,-2.80058443263108,0.00510101613098248,0.216725138758123,"ENSMUSG00000000794.9","KCNN3"
"115","ENSMUSG00000000804.14",1502.23409175718,-0.251006587727004,0.234602899559602,-1.06992108025176,0.284654833558618,0.768877198753149,"ENSMUSG00000000804.14","USP32"
"116","ENSMUSG00000000805.18",40.8734094579894,-0.825612249499858,1.21877767927058,-0.677410050694374,0.498145823166998,0.861281027787972,"ENSMUSG00000000805.18","CAR4"
"117","ENSMUSG00000000811.13",23.0364237558264,-1.91909094134761,1.2564072741708,-1.5274433543965,0.126650802755857,0.644325313539885,"ENSMUSG00000000811.13","TXNRD3"
"118","ENSMUSG00000000817.10",2.17567389643859,-1.45030681242272,1.88305093045525,-0.770189902443103,0.441187252784385,NA,"ENSMUSG00000000817.10","FASL"
"119","ENSMUSG00000000823.16",897.600661719684,-0.106832371674896,0.147667829198356,-0.723464090011055,0.46939480847075,0.854172662213074,"ENSMUSG00000000823.16","ZFP512B"
"120","ENSMUSG00000000826.16",1172.0575055419,-0.208430901914669,0.150125532431297,-1.38837743679647,0.165022143316684,0.681557453531456,"ENSMUSG00000000826.16","DNAJC5"
"121","ENSMUSG00000000827.18",634.569485750812,-0.0822618151214976,0.141279190058242,-0.582264203861766,0.560388732983941,0.887657458004595,"ENSMUSG00000000827.18","TPD52L2"
"122","ENSMUSG00000000838.17",1159.24928735201,0.0292354824040656,0.152922408209876,0.191178537836927,0.848385717810797,0.965127952824857,"ENSMUSG00000000838.17","FMR1"
"123","ENSMUSG00000000861.15",81.3921223929932,-1.43342332726237,1.42109139652641,-1.008677788611,0.313129187406881,0.783640894842119,"ENSMUSG00000000861.15","BCL11A"
"124","ENSMUSG00000000876.11",149.349060877654,0.240923284929104,0.393909792247197,0.611620451359365,0.540788903834956,0.880694352616829,"ENSMUSG00000000876.11","PXMP4"
"125","ENSMUSG00000000881.12",405.316277190741,0.17149845516926,0.1965078834102,0.872730661961615,0.382809900891029,0.81638707454452,"ENSMUSG00000000881.12","DLG3"
"126","ENSMUSG00000000884.17",27.1946178192117,-0.446610046495593,0.549804583003337,-0.812306881939691,0.416615562636076,0.833650889063222,"ENSMUSG00000000884.17","GNB1L"
"127","ENSMUSG00000000901.17",511.547162079405,-0.100996380506584,0.450633618516897,-0.224120829775148,0.822663284895757,0.957674715832352,"ENSMUSG00000000901.17","MMP11"
"128","ENSMUSG00000000902.13",468.474655460646,0.367164229416065,0.28451021939357,1.29051332566778,0.196872488126276,0.710888657125062,"ENSMUSG00000000902.13","SMARCB1"
"129","ENSMUSG00000000915.15",226.571543146195,0.0454162848719817,0.289181129469604,0.157051343409859,0.875204383939114,0.971579601175562,"ENSMUSG00000000915.15","HIP1R"
"130","ENSMUSG00000000916.15",138.521387528172,0.121845943531164,0.257661859779294,0.472890879680578,0.636291032072726,0.91172912750285,"ENSMUSG00000000916.15","NSUN5"
"131","ENSMUSG00000000934.9",12.6381814785059,-0.878983714749846,1.10600895030795,-0.794734721183862,0.426767830581783,0.837434292703247,"ENSMUSG00000000934.9","TOP1MT"
"132","ENSMUSG00000000938.11",136.522685469621,0.766575635819814,0.41432095188645,1.85019761209157,0.0642850730159049,0.547191221052367,"ENSMUSG00000000938.11","HOXA10"
"133","ENSMUSG00000000942.10",39.9287248180007,-0.460553917906675,0.489289281117694,-0.941271218643134,0.346565888105168,0.800041174596074,"ENSMUSG00000000942.10","HOXA4"
"134","ENSMUSG00000000948.16",19.8328321145599,-3.87116362286999,1.48366434737842,-2.60919097349086,0.00907565771795725,0.269924239672635,"ENSMUSG00000000948.16","GM38393"
"135","ENSMUSG00000000957.11",1507.86345438704,0.0661155850847063,0.203484961398315,0.324916321237554,0.745244403960976,0.941810618050588,"ENSMUSG00000000957.11","MMP14"
"136","ENSMUSG00000000958.10",111.377711261535,0.624509283138541,0.385164671730801,1.62140852724682,0.10493005318227,0.616889839020024,"ENSMUSG00000000958.10","SLC7A7"
"137","ENSMUSG00000000959.7",380.125623189276,-0.0252079785350789,0.165459712754091,-0.15235115615451,0.878909979014681,0.97270553101978,"ENSMUSG00000000959.7","OXA1L"
"138","ENSMUSG00000000976.13",330.861684653421,0.0614534836476885,0.365623625566746,0.168078535823364,0.866521495048721,0.969595993614627,"ENSMUSG00000000976.13","HEATR6"
"139","ENSMUSG00000000982.5",3.16212623867179,0.0877622317797448,1.56649498056302,0.0560245853760745,0.955322221618539,NA,"ENSMUSG00000000982.5","CCL3"
"140","ENSMUSG00000001014.6",18.2136390696736,1.57184491924526,1.14367292432355,1.37438325749905,0.169322731091069,0.68325612060042,"ENSMUSG00000001014.6","ICAM4"
"141","ENSMUSG00000001016.12",726.865941005485,-0.0241477013226996,0.141354426769832,-0.170830881455304,0.864356746097591,0.968938988328794,"ENSMUSG00000001016.12","ILF2"
"142","ENSMUSG00000001017.15",893.511884387038,0.13892397539835,0.128650307838438,1.07985731035183,0.28020572577234,0.765555285592272,"ENSMUSG00000001017.15","CHTOP"
"143","ENSMUSG00000001018.15",365.378656637453,0.0699814894460998,0.22985384286763,0.304460819854124,0.760776837962469,0.943912733715993,"ENSMUSG00000001018.15","SNAPIN"
"144","ENSMUSG00000001020.8",39.9268041688294,-0.889071527568327,0.542433658582369,-1.63904196117159,0.101204521019582,0.610632914718299,"ENSMUSG00000001020.8","S100A4"
"145","ENSMUSG00000001021.13",3.49686897040505,-0.123403339858727,1.85354237615953,-0.0665770264796507,0.94691843537119,NA,"ENSMUSG00000001021.13","S100A3"
"146","ENSMUSG00000001025.8",1262.73187522897,-0.15464854874403,0.239785147520221,-0.644946321085166,0.518961972361051,0.871485375164058,"ENSMUSG00000001025.8","S100A6"
"147","ENSMUSG00000001029.15",34.3641539856308,-0.358207696993233,0.550798387522487,-0.650342675483248,0.515470896846962,0.869128898344957,"ENSMUSG00000001029.15","ICAM2"
"148","ENSMUSG00000001034.17",182.669339046855,0.0314371446867969,0.369949568958945,0.084976838262746,0.932279804481445,0.984641378524366,"ENSMUSG00000001034.17","MAPK7"
"149","ENSMUSG00000001036.17",570.553006499024,-0.370824856184708,0.291742623727551,-1.27106848991325,0.203704284030732,0.714976877092554,"ENSMUSG00000001036.17","EPN2"
"150","ENSMUSG00000001039.12",57.2651206694157,0.478312703095478,0.396277295224584,1.20701516049362,0.227426305507186,0.731627581601264,"ENSMUSG00000001039.12","B9D1"
"151","ENSMUSG00000001052.15",995.8820038896,-0.120634619171026,0.144763822147849,-0.833320213442696,0.404664159273674,0.826258559616182,"ENSMUSG00000001052.15","SEC24B"
"152","ENSMUSG00000001053.15",136.523132895854,0.219584258785878,0.412242919226912,0.532657441873518,0.594270731237634,0.898013896579,"ENSMUSG00000001053.15","N4BP3"
"153","ENSMUSG00000001054.9",257.788034661802,0.189857065900883,0.346335614151627,0.54818811044296,0.583562745107035,0.895021241785283,"ENSMUSG00000001054.9","RMND5B"
"154","ENSMUSG00000001056.3",285.822430936968,0.203658874610028,0.338305542194768,0.601996861443017,0.547176226573709,0.88282653958056,"ENSMUSG00000001056.3","NHP2"
"155","ENSMUSG00000001062.18",161.473145910462,-0.0379570109740423,0.291153953840397,-0.130367492776173,0.89627568407342,0.976060912994901,"ENSMUSG00000001062.18","VPS9D1"
"156","ENSMUSG00000001065.15",215.110063930525,-0.23319325075436,0.225871631801147,-1.03241495576416,0.301877768713083,0.778247871024705,"ENSMUSG00000001065.15","ZFP276"
"157","ENSMUSG00000001082.12",327.857340020473,0.340440377551039,0.316086217598295,1.07704910431652,0.281458328913228,0.766359007725902,"ENSMUSG00000001082.12","MFSD10"
"158","ENSMUSG00000001089.14",1032.99389724129,-0.250309778839334,0.278364416344625,-0.89921615027634,0.368537539523975,0.808858188694145,"ENSMUSG00000001089.14","LUZP1"
"159","ENSMUSG00000001095.5",2.85458155510981,-0.71096481626016,1.57737076963168,-0.450727774311534,0.652185762018765,NA,"ENSMUSG00000001095.5","SLC13A2"
