"","Row.names","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ID","Gene"
"31","ENSMUSG00000000223.13",29.998712298034,-1.30591409081523,0.792455966472154,-1.64793268782982,0.0993664847775579,0.999871238568111,"ENSMUSG00000000223.13","DRP2"
"32","ENSMUSG00000000244.17",158.361962358621,2.23182969531176,1.11596010325192,1.99991889388177,NA,NA,"ENSMUSG00000000244.17","TSPAN32"
"33","ENSMUSG00000000248.16",2.66703969521791,-0.534242451402006,1.53244940698377,-0.34861996028536,0.72737464064983,0.999871238568111,"ENSMUSG00000000248.16","CLEC2G"
"34","ENSMUSG00000000253.13",168.392897265175,0.144580072071018,0.523419688023434,0.276222074521097,0.782377503528343,0.999871238568111,"ENSMUSG00000000253.13","GMPR"
"35","ENSMUSG00000000266.11",530.417618191331,-0.56089745787962,0.428956144084645,-1.30758695408484,0.191013444184964,0.999871238568111,"ENSMUSG00000000266.11","MID2"
"36","ENSMUSG00000000275.16",1182.14066912946,0.290722210979663,0.185888161624824,1.56396302184334,0.117826252720571,0.999871238568111,"ENSMUSG00000000275.16","TRIM25"
"37","ENSMUSG00000000276.11",385.087364479099,-0.165227456053365,0.223224215918894,-0.740186074226814,0.45918709625036,0.999871238568111,"ENSMUSG00000000276.11","DGKE"
"38","ENSMUSG00000000278.10",539.604778241681,-0.045618683388271,0.39309322516742,-0.116050545945791,0.907612482512198,0.999871238568111,"ENSMUSG00000000278.10","SCPEP1"
"39","ENSMUSG00000000282.12",412.083267377746,-0.479797188888781,0.260779432906079,-1.83985824166426,0.0657890520879212,0.999871238568111,"ENSMUSG00000000282.12","MNT"
"40","ENSMUSG00000000290.13",348.074129043933,1.80402354336312,0.919290285748865,1.96240901413805,0.0497148841408227,0.999871238568111,"ENSMUSG00000000290.13","ITGB2"
"41","ENSMUSG00000000295.13",92.7662130106517,-0.0456574389599442,0.468612340363954,-0.0974311494325646,0.9223840087273,0.999871238568111,"ENSMUSG00000000295.13","HDDC2"
"42","ENSMUSG00000000296.8",26.4791122304366,-1.00728020538556,0.668878155110073,-1.50592480512359,0.132086478015837,0.999871238568111,"ENSMUSG00000000296.8","TPD52L1"
"43","ENSMUSG00000000301.16",29.249030161102,-0.0925427316579789,0.605414067542895,-0.152858575013905,0.878509804263546,0.999871238568111,"ENSMUSG00000000301.16","PEMT"
"44","ENSMUSG00000000303.12",8.96731886526934,0.549103976786253,0.826770888339043,0.664154948524356,0.506591144397035,0.999871238568111,"ENSMUSG00000000303.12","CDH1"
"45","ENSMUSG00000000305.12",8.2327727142108,0.442859111379205,1.85292610856618,0.239005273514061,0.811101493560855,0.999871238568111,"ENSMUSG00000000305.12","CDH4"
"46","ENSMUSG00000000308.14",7.21757227044809,0.102771959562181,1.45972165999987,0.0704051754374809,0.943871172069504,0.999871238568111,"ENSMUSG00000000308.14","CKMT1"
"47","ENSMUSG00000000317.11",174.376440801951,0.909802948226982,1.07979386566187,0.842570954660231,0.399468441068282,0.999871238568111,"ENSMUSG00000000317.11","BCL6B"
"48","ENSMUSG00000000318.16",206.702508454752,-0.858125905931303,1.31148748692438,-0.65431497783004,0.512908898179291,0.999871238568111,"ENSMUSG00000000318.16","CLEC10A"
"49","ENSMUSG00000000320.10",18.4900686646589,1.26575679799615,1.39148193373486,0.909646591385309,0.36300891900423,0.999871238568111,"ENSMUSG00000000320.10","ALOX12"
"50","ENSMUSG00000000325.16",102.171417230566,-0.21805479040566,0.623125591336511,-0.349937144995066,0.726385869635317,0.999871238568111,"ENSMUSG00000000325.16","ARVCF"
"51","ENSMUSG00000000326.13",203.434480217845,-0.159764053279433,0.364349801886159,-0.438490847126495,0.661030503685316,0.999871238568111,"ENSMUSG00000000326.13","COMT"
"52","ENSMUSG00000000339.14",155.052012909867,-0.185612538428913,0.315034478440456,-0.589181664647526,0.555739415535559,0.999871238568111,"ENSMUSG00000000339.14","RTCA"
"53","ENSMUSG00000000340.10",553.624430872745,-0.329753463732478,0.372890274334093,-0.884317683858479,0.376524744786365,0.999871238568111,"ENSMUSG00000000340.10","DBT"
"54","ENSMUSG00000000346.9",1902.36123352976,-0.244813530424016,0.265368960359765,-0.922540187413472,0.35624687818512,0.999871238568111,"ENSMUSG00000000346.9","DAZAP2"
"55","ENSMUSG00000000355.13",120.72818750245,0.0678298585371865,0.466610888021218,0.1453670719619,0.884421061243352,0.999871238568111,"ENSMUSG00000000355.13","MCTS1"
"56","ENSMUSG00000000359.3",63.9347793087594,0.118710713146939,0.789264063595979,0.150406839259954,0.880443645704088,0.999871238568111,"ENSMUSG00000000359.3","REM1"
"57","ENSMUSG00000000365.9",2.31245373497956,0.894725200644668,1.79244369452803,0.499165024472502,0.617663131991754,0.999871238568111,"ENSMUSG00000000365.9","RNF17"
"58","ENSMUSG00000000374.8",604.414592117901,0.259329232636046,0.264050563516429,0.98211959551418,0.326040932768038,0.999871238568111,"ENSMUSG00000000374.8","TRAPPC10"
"59","ENSMUSG00000000378.15",263.41090888935,0.543879453093719,0.443704802742097,1.2257686861457,0.220285734192435,0.999871238568111,"ENSMUSG00000000378.15","CCM2"
"60","ENSMUSG00000000384.15",224.689700178325,0.155208608487256,0.315901514967711,0.491319607957942,0.623200413698249,0.999871238568111,"ENSMUSG00000000384.15","TBRG4"
"61","ENSMUSG00000000385.8",2.88863326287742,-2.79283578156965,2.74737450969192,-1.01654716956766,0.309368897350198,0.999871238568111,"ENSMUSG00000000385.8","TMPRSS2"
"62","ENSMUSG00000000386.16",34.4971258591343,2.1888566233734,0.999077563792199,2.19087756816914,0.0284606534249124,0.999871238568111,"ENSMUSG00000000386.16","MX1"
"63","ENSMUSG00000000392.17",99.8559214089989,0.782668289236263,0.862795702291114,0.907130491213532,0.364337795549151,0.999871238568111,"ENSMUSG00000000392.17","FAP"
"64","ENSMUSG00000000399.10",566.585528901146,-0.0101087310114537,0.222637630885764,-0.0454044133116046,0.963784963303361,0.999871238568111,"ENSMUSG00000000399.10","NDUFA9"
"65","ENSMUSG00000000402.2",15.1728066706581,-0.366393289148904,1.155875565753,-0.316983332812486,0.751256249111247,0.999871238568111,"ENSMUSG00000000402.2","EGFL6"
"66","ENSMUSG00000000409.14",126.023525722583,4.75139728802386,1.74618583909844,2.72101467188454,NA,NA,"ENSMUSG00000000409.14","LCK"
"67","ENSMUSG00000000411.7",2.97674869060188,-2.78709380337069,1.84995044775724,-1.50657754468482,0.131918976804281,0.999871238568111,"ENSMUSG00000000411.7","TSSK3"
"68","ENSMUSG00000000416.16",81.7876752543375,-0.276116529867397,1.29347161879381,-0.213469337753913,0.830960902851229,0.999871238568111,"ENSMUSG00000000416.16","CTTNBP2"
"69","ENSMUSG00000000420.15",2619.69188919459,-0.0145298669601769,0.429397221754665,-0.0338378224731003,0.973006475232144,0.999871238568111,"ENSMUSG00000000420.15","GALNT1"
"70","ENSMUSG00000000439.9",343.195562789843,-0.195250674176366,0.323930631265518,-0.602754587960916,0.546671961080574,0.999871238568111,"ENSMUSG00000000439.9","MKRN2"
"71","ENSMUSG00000000440.12",194.591765290394,0.223911584975319,1.42430834495169,0.15720724081197,0.875081521917373,0.999871238568111,"ENSMUSG00000000440.12","PPARG"
"72","ENSMUSG00000000441.17",1118.86248386395,-0.0545316620737814,0.160816209193057,-0.339093069954889,0.7345396188769,0.999871238568111,"ENSMUSG00000000441.17","RAF1"
"73","ENSMUSG00000000486.13",132.926745266606,2.20563751859206,1.26579971728368,1.74248539360177,NA,NA,"ENSMUSG00000000486.13","SEPT1"
"74","ENSMUSG00000000489.7",419.20331991733,0.503111227974848,0.605367697244113,0.831083703780729,0.405926345095667,0.999871238568111,"ENSMUSG00000000489.7","PDGFB"
"75","ENSMUSG00000000530.16",322.91679328286,0.791017705348831,0.59553426198787,1.32824886129716,0.184095907589017,0.999871238568111,"ENSMUSG00000000530.16","ACVRL1"
"76","ENSMUSG00000000531.5",52.0949651161551,0.516302441855829,0.998646405043733,0.517002253498543,0.60515458572489,0.999871238568111,"ENSMUSG00000000531.5","GRASP"
"77","ENSMUSG00000000532.11",540.525621033805,0.0920032698426271,0.353752526952235,0.260078056926642,0.794803563690604,0.999871238568111,"ENSMUSG00000000532.11","ACVR1B"
"78","ENSMUSG00000000538.18",943.61148174939,-0.535110027741319,0.3972005151444,-1.34720376066678,0.177914617111897,0.999871238568111,"ENSMUSG00000000538.18","TOM1L2"
"79","ENSMUSG00000000552.10",249.649323551274,0.695225028842741,0.305255483813257,2.27751855644976,0.0227552777961792,0.999871238568111,"ENSMUSG00000000552.10","ZFP385A"
"80","ENSMUSG00000000555.8",873.535551858005,0.271142217202611,0.615382248430266,0.440607797664375,0.659496956734423,0.999871238568111,"ENSMUSG00000000555.8","ITGA5"
"81","ENSMUSG00000000561.14",352.406589373252,-0.00110543728632587,0.209890792448152,-0.00526672596464152,0.995797780093986,0.999871238568111,"ENSMUSG00000000561.14","WDR77"
"82","ENSMUSG00000000562.5",3.95166217608345,1.40973070463996,1.35713070561348,1.03875824105145,0.298917186964367,0.999871238568111,"ENSMUSG00000000562.5","ADORA3"
"83","ENSMUSG00000000563.17",1014.24225768095,0.118154996651061,0.296734410014928,0.39818434486623,0.69049430491975,0.999871238568111,"ENSMUSG00000000563.17","ATP5F1"
"84","ENSMUSG00000000567.5",722.844131448949,-0.671520882742105,1.12612907975029,-0.596308979864909,0.550968833192033,0.999871238568111,"ENSMUSG00000000567.5","SOX9"
"85","ENSMUSG00000000568.15",1066.62869539749,0.24943755724437,0.16489475276771,1.51270766993876,0.130353930467415,0.999871238568111,"ENSMUSG00000000568.15","HNRNPD"
"86","ENSMUSG00000000579.14",22.7459108918583,-0.164380353369874,0.53954183584317,-0.304666556788851,0.760620123182911,0.999871238568111,"ENSMUSG00000000579.14","DYNLT1C"
"87","ENSMUSG00000000581.8",232.819411439531,-0.256222998215375,0.283389288420494,-0.904137907411625,0.365922280006326,0.999871238568111,"ENSMUSG00000000581.8","C1D"
"88","ENSMUSG00000000594.7",3154.65436299217,-0.290745363298584,0.647103773678088,-0.449302530946481,0.653213432264241,0.999871238568111,"ENSMUSG00000000594.7","GM2A"
"89","ENSMUSG00000000600.15",1126.11719613099,-0.171352017551414,0.204114244746816,-0.839490736004045,0.401193985609939,0.999871238568111,"ENSMUSG00000000600.15","KRIT1"
"90","ENSMUSG00000000605.9",925.346743763113,0.195459441511196,0.249323134925988,0.783960307450885,0.433063401136327,0.999871238568111,"ENSMUSG00000000605.9","CLCN4"
"91","ENSMUSG00000000617.14",5.13558906124893,3.98627041007665,3.12530132551457,1.27548354378928,0.202138145145845,0.999871238568111,"ENSMUSG00000000617.14","GRM6"
"92","ENSMUSG00000000627.15",17.5770124962722,1.61911317472105,1.6637613456869,0.973164317657939,0.33047164198359,0.999871238568111,"ENSMUSG00000000627.15","SEMA4F"
"93","ENSMUSG00000000628.10",564.575623141059,-0.0369130606867171,0.271945565904497,-0.135736946340505,0.89202923905351,0.999871238568111,"ENSMUSG00000000628.10","HK2"
"94","ENSMUSG00000000631.20",2458.04691488115,-0.126556044344796,0.62945453512066,-0.201056688423948,0.840654248020333,0.999871238568111,"ENSMUSG00000000631.20","MYO18A"
"95","ENSMUSG00000000632.13",5.03923063928337,0.718676720645122,1.34028945844148,0.536210082171964,0.591813366276682,0.999871238568111,"ENSMUSG00000000632.13","SEZ6"
"96","ENSMUSG00000000673.9",299.847314628727,-0.498471342374852,1.11442856334582,-0.447288735025155,0.654666599513599,0.999871238568111,"ENSMUSG00000000673.9","HAAO"
"97","ENSMUSG00000000682.7",165.026761925971,2.68029363206465,1.1902283254351,2.25191551468484,NA,NA,"ENSMUSG00000000682.7","CD52"
"98","ENSMUSG00000000686.11",84.3175727977332,-0.0921003386033364,1.07053660585087,-0.086031937721676,0.931441028707793,0.999871238568111,"ENSMUSG00000000686.11","ABHD15"
"99","ENSMUSG00000000690.5",55.9243300495498,-0.143354045500551,1.26975213290817,-0.112899235831344,0.910110442176545,0.999871238568111,"ENSMUSG00000000690.5","HOXB6"
"100","ENSMUSG00000000693.10",182.200987572707,0.214684892545675,0.394605529342822,0.544049377369881,0.586407494637749,0.999871238568111,"ENSMUSG00000000693.10","LOXL3"
"101","ENSMUSG00000000708.14",1108.87773464899,-0.439484897644432,0.334700948957342,-1.31306737854647,0.189160244957555,0.999871238568111,"ENSMUSG00000000708.14","KAT2B"
"102","ENSMUSG00000000711.3",825.576131825414,-0.139396560990926,0.250494624699247,-0.556485238588615,0.577879182808469,0.999871238568111,"ENSMUSG00000000711.3","RAB5B"
"103","ENSMUSG00000000731.15",8.06826465454236,1.95420341067812,1.97887044932742,0.987534788516508,0.323380537168211,0.999871238568111,"ENSMUSG00000000731.15","AIRE"
"104","ENSMUSG00000000732.9",189.260366132897,1.69175107282921,1.32729356872714,1.2745869585216,NA,NA,"ENSMUSG00000000732.9","ICOSL"
"105","ENSMUSG00000000738.18",265.878643537332,0.166595138645749,0.317322992674446,0.525001788372345,0.599581947721381,0.999871238568111,"ENSMUSG00000000738.18","SPG7"
"106","ENSMUSG00000000739.14",54.1848428849169,-0.373942458439813,1.04858670029755,-0.356615679307875,0.72137953789988,0.999871238568111,"ENSMUSG00000000739.14","SULT5A1"
"107","ENSMUSG00000000740.12",2686.43047920534,0.199729240243618,0.218707545048239,0.913225193943652,0.36112411612669,0.999871238568111,"ENSMUSG00000000740.12","RPL13"
"108","ENSMUSG00000000743.9",488.327216404226,0.241223219752169,0.165358053697102,1.45879329345539,0.144622009040223,0.999871238568111,"ENSMUSG00000000743.9","CHMP1A"
"109","ENSMUSG00000000751.13",635.149655546698,0.166919860988647,0.294851459932748,0.566115090719645,0.571315545388516,0.999871238568111,"ENSMUSG00000000751.13","RPA1"
"110","ENSMUSG00000000753.15",689.824252607296,0.310936593125466,0.480273049057722,0.647416284831123,0.517362559125932,0.999871238568111,"ENSMUSG00000000753.15","SERPINF1"
"111","ENSMUSG00000000759.14",506.149483441823,0.130120238357067,0.204741260545871,0.635535006525538,0.525079542966375,0.999871238568111,"ENSMUSG00000000759.14","TUBGCP3"
"112","ENSMUSG00000000766.18",6.24296162831069,-2.13255156345364,1.81948950915099,-1.17206037887448,0.241172815754795,0.999871238568111,"ENSMUSG00000000766.18","OPRM1"
"113","ENSMUSG00000000776.13",127.357483861241,0.00281397855157126,0.402699759898818,0.00698778303786001,0.994424601173517,0.999871238568111,"ENSMUSG00000000776.13","POLR3D"
"114","ENSMUSG00000000782.15",504.760599687521,0.698897311348318,0.799924262701188,0.873704354195082,0.382279279104302,0.999871238568111,"ENSMUSG00000000782.15","TCF7"
"115","ENSMUSG00000000787.12",5061.63896060062,-0.424145519018351,0.393602728621753,-1.07759801489067,0.281213188499665,0.999871238568111,"ENSMUSG00000000787.12","DDX3X"
"116","ENSMUSG00000000791.9",10.1061136220782,0.628554488228817,1.80197087236645,0.348815010202337,0.727228193851084,0.999871238568111,"ENSMUSG00000000791.9","IL12RB1"
"117","ENSMUSG00000000794.9",200.235002195769,-1.69511768853427,1.09599055202376,-1.54665355956236,0.121946807158785,0.999871238568111,"ENSMUSG00000000794.9","KCNN3"
"118","ENSMUSG00000000804.14",1332.0358996627,-0.465161491705734,0.44417074652731,-1.04725827925981,0.294980472610464,0.999871238568111,"ENSMUSG00000000804.14","USP32"
"119","ENSMUSG00000000805.18",51.8859555805613,-0.111626066929872,1.50959120693487,-0.073944566195852,0.941054494193626,0.999871238568111,"ENSMUSG00000000805.18","CAR4"
"120","ENSMUSG00000000811.13",40.3051039936499,-0.018572391569087,1.36673099497734,-0.0135889151832653,0.989157948057957,0.999871238568111,"ENSMUSG00000000811.13","TXNRD3"
"121","ENSMUSG00000000817.10",4.12828868940491,0.360978527978822,1.81635792946812,0.198737551736032,0.842468047857125,0.999871238568111,"ENSMUSG00000000817.10","FASL"
"122","ENSMUSG00000000823.16",856.842398729935,-0.160540353207322,0.252437802262921,-0.635960033593206,0.524802471896349,0.999871238568111,"ENSMUSG00000000823.16","ZFP512B"
"123","ENSMUSG00000000826.16",1300.38460182608,0.0789900871905486,0.219915435312861,0.35918391575459,0.719457508261446,0.999871238568111,"ENSMUSG00000000826.16","DNAJC5"
"124","ENSMUSG00000000827.18",596.084469504565,-0.175271391632307,0.208423224027657,-0.840939835039925,0.400381640675276,0.999871238568111,"ENSMUSG00000000827.18","TPD52L2"
"125","ENSMUSG00000000838.17",1146.98720406242,0.0406840333904722,0.189399168291398,0.214805765819828,0.829918757357148,0.999871238568111,"ENSMUSG00000000838.17","FMR1"
"126","ENSMUSG00000000861.15",275.233889862693,1.43314239525111,1.78793069959278,0.801564845649515,NA,NA,"ENSMUSG00000000861.15","BCL11A"
"127","ENSMUSG00000000876.11",178.87435230545,0.607799350979171,0.463210560670951,1.31214484855178,0.189471266182815,0.999871238568111,"ENSMUSG00000000876.11","PXMP4"
"128","ENSMUSG00000000881.12",321.407221615517,-0.318035193671595,0.390221925190859,-0.815011082516807,0.415065966393935,0.999871238568111,"ENSMUSG00000000881.12","DLG3"
"129","ENSMUSG00000000884.17",32.3844041926245,0.0339522682680581,0.5203820136591,0.0652448919771851,0.947979018619769,0.999871238568111,"ENSMUSG00000000884.17","GNB1L"
"130","ENSMUSG00000000901.17",445.377406527842,-0.363838772598572,0.724750545662473,-0.5020193151645,0.615653934266299,0.999871238568111,"ENSMUSG00000000901.17","MMP11"
"131","ENSMUSG00000000902.13",514.950102842362,0.556542898403101,0.291990279079521,1.90603228353206,0.0566460172611342,0.999871238568111,"ENSMUSG00000000902.13","SMARCB1"
"132","ENSMUSG00000000903.3",15.1013417294096,5.49205246718763,2.63794950090404,2.0819399557518,NA,NA,"ENSMUSG00000000903.3","VPREB3"
"133","ENSMUSG00000000915.15",300.89149854323,0.644413597728239,0.600681271375677,1.07280454450062,0.283358821378443,0.999871238568111,"ENSMUSG00000000915.15","HIP1R"
"134","ENSMUSG00000000916.15",136.725104000704,0.121617930214376,0.392723509065838,0.309678253037783,0.756805641903388,0.999871238568111,"ENSMUSG00000000916.15","NSUN5"
"135","ENSMUSG00000000934.9",22.5585804267869,0.557286750610479,1.23840993527504,0.450001840857899,0.652709113218576,0.999871238568111,"ENSMUSG00000000934.9","TOP1MT"
"136","ENSMUSG00000000938.11",92.7825653052308,-0.0330253710688153,0.90025775106144,-0.0366843507094241,0.970736686569343,0.999871238568111,"ENSMUSG00000000938.11","HOXA10"
"137","ENSMUSG00000000942.10",36.7903452623744,-0.570099632788228,0.493569546029326,-1.15505431276012,0.248068185766232,0.999871238568111,"ENSMUSG00000000942.10","HOXA4"
"138","ENSMUSG00000000948.16",24.0387991121242,-1.66919550838709,1.25942863676101,-1.32535934126441,0.185051995665468,0.999871238568111,"ENSMUSG00000000948.16","GM38393"
"139","ENSMUSG00000000957.11",2247.13657400021,0.877620669060859,0.506089534197563,1.7341213555273,0.0828965531123267,0.999871238568111,"ENSMUSG00000000957.11","MMP14"
"140","ENSMUSG00000000958.10",125.231504750072,0.828890244569713,0.446296683149915,1.85726283852144,0.0632737686938813,0.999871238568111,"ENSMUSG00000000958.10","SLC7A7"
"141","ENSMUSG00000000959.7",379.406371977749,0.0108349167953381,0.168885597408805,0.0641553629295641,0.948846519355832,0.999871238568111,"ENSMUSG00000000959.7","OXA1L"
"142","ENSMUSG00000000976.13",322.70997025389,0.0413637518213493,0.374711353816478,0.110388306626033,0.912101426413815,0.999871238568111,"ENSMUSG00000000976.13","HEATR6"
"143","ENSMUSG00000000982.5",3.88760004470592,0.514779057539677,1.74865128514415,0.294386343299569,0.768462701278938,0.999871238568111,"ENSMUSG00000000982.5","CCL3"
"144","ENSMUSG00000000983.13",2.54199570454433,-1.17968998562284,1.82587883624105,-0.646094342191662,0.518218259271448,0.999871238568111,"ENSMUSG00000000983.13","WFDC18"
"145","ENSMUSG00000001014.6",6.90293615367843,-0.377187107630281,1.3256204092848,-0.284536285793744,0.775999430596854,0.999871238568111,"ENSMUSG00000001014.6","ICAM4"
"146","ENSMUSG00000001016.12",656.976263275661,-0.207521811559726,0.170478656300591,-1.21728910857803,0.223494236738175,0.999871238568111,"ENSMUSG00000001016.12","ILF2"
"147","ENSMUSG00000001017.15",872.605260674111,0.112613960286964,0.214394957767146,0.525264033537925,0.59939965638239,0.999871238568111,"ENSMUSG00000001017.15","CHTOP"
"148","ENSMUSG00000001018.15",352.420894658625,0.0221421427494225,0.241083766200554,0.0918441880114097,0.926821835449321,0.999871238568111,"ENSMUSG00000001018.15","SNAPIN"
"149","ENSMUSG00000001020.8",56.9053105424621,0.0986955977526099,0.478460039518864,0.206277619029287,0.836574060015995,0.999871238568111,"ENSMUSG00000001020.8","S100A4"
"150","ENSMUSG00000001021.13",3.25453585924345,-0.22378680508791,2.09169706180027,-0.106988152909342,0.914798378415529,0.999871238568111,"ENSMUSG00000001021.13","S100A3"
"151","ENSMUSG00000001025.8",1406.07019878578,0.131208095493518,0.325720427516701,0.402824276309138,0.687077500842983,0.999871238568111,"ENSMUSG00000001025.8","S100A6"
"152","ENSMUSG00000001027.7",16.3964156426988,2.77736027840142,1.74878455217113,1.5881660636545,0.112248792780766,0.999871238568111,"ENSMUSG00000001027.7","SCN4A"
"153","ENSMUSG00000001029.15",99.8009650236574,1.73725604480149,1.08134215732334,1.60657386104482,0.108147880317966,0.999871238568111,"ENSMUSG00000001029.15","ICAM2"
"154","ENSMUSG00000001034.17",195.24991902336,0.205195033332202,0.319970261886343,0.641294075650973,0.521331637592374,0.999871238568111,"ENSMUSG00000001034.17","MAPK7"
"155","ENSMUSG00000001036.17",606.472211365913,-0.151121234812512,0.301400914996446,-0.501396071787949,0.616092403841443,0.999871238568111,"ENSMUSG00000001036.17","EPN2"
"156","ENSMUSG00000001039.12",50.1044109210743,0.203587829429523,0.515466456092311,0.394958443994392,0.692873556789555,0.999871238568111,"ENSMUSG00000001039.12","B9D1"
"157","ENSMUSG00000001052.15",986.141927680885,-0.0910518061314373,0.232631688850522,-0.391398981718019,0.695502344881453,0.999871238568111,"ENSMUSG00000001052.15","SEC24B"
"158","ENSMUSG00000001053.15",163.057922780096,0.587706252953011,0.46806139302609,1.2556178777177,0.209254546412551,0.999871238568111,"ENSMUSG00000001053.15","N4BP3"
"159","ENSMUSG00000001054.9",239.819657266454,0.0589070035508781,0.39320914665366,0.149810867962244,0.880913834734694,0.999871238568111,"ENSMUSG00000001054.9","RMND5B"
"160","ENSMUSG00000001056.3",279.168481376328,0.173493072741098,0.395029309777445,0.439190380174175,0.660523594874797,0.999871238568111,"ENSMUSG00000001056.3","NHP2"
